sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.713577092, 2.57301807
0.712042212, 2.57164884
0.712256849, 2.56379318
0.711779177, 2.55848408
0.712966025, 2.54789281
0.712650895, 2.5459404
0.712093711, 2.54587579
0.711469173, 2.54419446
0.710528255, 2.54573417
0.710518658, 2.54765964
0.709739268, 2.547333
0.711395919, 2.55217075
0.711670995, 2.5531714
0.711594105, 2.55525923
0.710882723, 2.55817699
0.712370098, 2.56022644
0.711390376, 2.56485105
0.711623371, 2.55969167
0.713295162, 2.56183505
0.713375449, 2.56192923
0.71293664, 2.5607543
0.71231401, 2.55216265
0.71174705, 2.55300856
0.712146342, 2.55135202
0.712016642, 2.5508306
0.711466432, 2.550704
0.712211967, 2.55026793
0.711686134, 2.55276942
0.711986125, 2.55434012
0.712632716, 2.55194402
0.712199569, 2.55227327
0.712389886, 2.55698323
0.712207973, 2.55802941
0.711350143, 2.55555511
0.711877465, 2.56030941
0.71210146, 2.55648828
0.712688982, 2.55908728
0.712203026, 2.55628777
0.712990344, 2.55413556
0.713487506, 2.54999328
0.7139709, 2.54839349
0.713250279, 2.53603482
0.713130772, 2.50238061
0.709482551, 2.44525957
0.695396304, 2.35525727
0.678341985, 2.23009872
0.64402163, 2.09332776
0.606251538, 1.92650795
0.566192687, 1.82376051
0.52689904, 1.70284152
0.490321934, 1.43690848
0.451368511, 1.01938057
0.409982711, 0.831127822
0.371478885, 0.66307658
0.337432206, 0.573810577
0.314398259, 0.527282178
0.298560649, 0.522565782
0.291172296, 0.49757278
0.285406679, 0.489945799
0.288144112, 0.5507285
0.296377331, 0.582482755
0.313051522, 0.644651592
0.343342185, 0.743902087
0.375146419, 0.849790096
0.406691104, 0.959431708
0.441472083, 1.03334498
0.470217556, 1.10187316
0.50998801, 1.22782695
0.542315781, 1.6341511
0.563096046, 1.73528051
0.574217439, 1.70383215
0.578579247, 1.70844018
0.579483747, 1.7017113
0.578971803, 1.68096042
0.577371418, 1.65821815
0.576287806, 1.62949407
0.561855078, 1.56143653
0.544947028, 1.5391674
0.510488629, 1.41786325
0.489821821, 1.33457255
0.463476598, 1.2325865
0.435234725, 1.12493479
0.407530695, 1.02132964
0.379294783, 0.868494689
0.351539284, 0.817508578
0.326439857, 0.732869565
0.313883334, 0.690651119
0.305070847, 0.600138783
0.297797292, 0.566283643
0.295665324, 0.556633294
0.292218715, 0.528446853
0.290955126, 0.542650104
0.29092899, 0.541339219
0.290467381, 0.572661698
0.28989765, 0.592477381
0.297504544, 0.620310724
0.311875373, 0.655441403
0.326828301, 0.720529318
0.349891305, 0.807673097
0.378437698, 0.956845284
0.409342706, 1.06030333
0.44388926, 1.13426077
0.478983819, 1.24954128
0.510944009, 1.35603774
0.547206163, 1.48360419
0.580244601, 1.69553518
0.598284781, 1.81500518
0.607948065, 1.88982344
0.619552732, 1.92843282
0.624738276, 1.92203259
0.62689817, 1.9029001
0.626226664, 1.87557101
0.621791065, 1.82085419
0.612523437, 1.75943828
0.58978188, 1.66191626
0.557460725, 1.53360116
0.527940631, 1.34261405
0.496099412, 1.20303619
0.45960781, 1.06106603
0.421694964, 0.922005534
0.383946598, 0.805209279
0.349648327, 0.770523787
0.294477046, 0.577556193
0.276935846, 0.517329872
0.255681217, 0.48184374
0.270138532, 0.494313866
0.21195066, 0.249516487
0.206039608, 0.218192041
0.20035775, 0.174317017
0.201653436, 0.18489784
0.243557334, 0.329666495
0.267988324, 0.450543642
0.29239139, 0.582613528
0.318158984, 0.688888252
0.351715475, 0.808652878
0.39002198, 0.87333101
0.431230694, 1.00341856
0.474092901, 1.15631127
0.516041696, 1.3026408
0.558192492, 1.4708817
0.60225153, 1.67864716
0.632181764, 1.84542525
0.661828339, 2.01683116
0.683490336, 2.14480162
0.70221293, 2.26344299
0.712632775, 2.32536983
0.717414618, 2.3912828
0.718794405, 2.45157695
0.720501244, 2.46493578
0.720646381, 2.47426009
0.714578211, 2.49788117
0.706497252, 2.52457571
0.696657896, 2.54544592
0.676534295, 2.52289009
0.658644259, 2.4709568
0.650596976, 2.4448092
0.651247382, 2.44103098
0.65335995, 2.44819427
0.655147076, 2.46181607
0.655016661, 2.47229338
0.655811191, 2.48291421
0.6588099, 2.50053
0.658288956, 2.51001287
0.658044398, 2.500808
0.656666398, 2.4934063
0.659828901, 2.51687932
0.658051074, 2.50308514
0.658101439, 2.5043602
0.6598171, 2.50146389
0.658766985, 2.50241947
0.659018576, 2.50761509
0.659942925, 2.51033831
0.659621477, 2.51156664
0.660079002, 2.509202
0.660297036, 2.50720048
0.659255564, 2.50478292
0.659107864, 2.50352788
