sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.708838105, 2.67461133
0.701269686, 2.67451167
0.701788604, 2.6762991
0.702934682, 2.6803689
0.703892946, 2.68479371
0.70446229, 2.67280459
0.701420724, 2.66166759
0.699002326, 2.64180446
0.698563516, 2.62654185
0.694524169, 2.59965849
0.69230777, 2.57726264
0.689649701, 2.56086278
0.686258972, 2.54967833
0.685117364, 2.53718805
0.684976637, 2.53595114
0.684925616, 2.53371882
0.684532762, 2.53216887
0.684554517, 2.53430939
0.685554087, 2.5384419
0.685903668, 2.54542327
0.685891092, 2.55629039
0.686333597, 2.56811166
0.686430275, 2.58186698
0.691610754, 2.60672379
0.699860036, 2.63974977
0.70272243, 2.66523886
0.707708597, 2.68219519
0.709707081, 2.69751191
0.71685946, 2.71458292
0.72480917, 2.72708297
0.727616012, 2.72896862
0.727656722, 2.72318363
0.727001488, 2.72449946
0.72628659, 2.7233479
0.726024687, 2.71857285
0.725654244, 2.71687508
0.727503657, 2.70725107
0.727306008, 2.69431305
0.727237821, 2.68602037
0.73004818, 2.68170595
0.730015457, 2.67455101
0.730875313, 2.67033219
0.731128275, 2.66996479
0.732735515, 2.66741824
0.73140192, 2.66596365
0.729284763, 2.65785241
0.728382945, 2.64298558
0.721859157, 2.60347629
0.712020695, 2.54941154
0.697703958, 2.45410991
0.685592353, 2.33915424
0.667643845, 2.20611
0.650561571, 2.04242182
0.630311847, 1.89034152
0.596519291, 1.71702552
0.540861428, 1.54287446
0.503716171, 1.51765609
0.478519976, 1.34704208
0.46445933, 1.22475278
0.457249701, 1.19782329
0.456307262, 1.23085332
0.454594791, 1.25375867
0.448204309, 1.25709438
0.439802647, 1.24889207
0.426605076, 1.21333563
0.4091492, 1.19257367
0.389196962, 1.13792396
0.367199689, 1.0803895
0.344970345, 1.02207875
0.322183281, 0.960536897
0.298603922, 0.885409713
0.273782164, 0.814330935
0.256823987, 0.769573212
0.246219903, 0.739725173
0.237971231, 0.74341327
0.233530477, 0.764181316
0.235726029, 0.782910109
0.240410402, 0.787437797
0.249394566, 0.813029289
0.260866225, 0.847078204
0.285503656, 0.859573126
0.309696496, 0.880708098
0.337733448, 0.995567262
0.374337316, 1.1057229
0.409565032, 1.21046722
0.446318895, 1.32318914
0.485801637, 1.45467532
0.518291831, 1.56555212
0.548278153, 1.6716131
0.576063991, 1.76725781
0.595552146, 1.84703445
0.611142814, 1.90521884
0.619972229, 1.93604255
0.617510378, 1.91958797
0.608329058, 1.88423777
0.595525801, 1.83203852
0.572642386, 1.75001454
0.545056939, 1.64860201
0.511410296, 1.53972936
0.477587193, 1.4276737
0.442761719, 1.31380785
0.407561272, 1.20755517
0.37109673, 1.10389102
0.339165598, 1.00200891
0.310278833, 0.930108845
0.284488738, 0.864823818
0.267549604, 0.805983126
0.248910382, 0.759304881
0.239416748, 0.739327252
0.236632377, 0.741458118
0.239656165, 0.753530324
0.249382064, 0.781918705
0.274727374, 0.833786249
0.302243859, 0.925134182
0.336773783, 0.970230579
0.373064697, 1.12196684
0.411948591, 1.24161017
0.451354265, 1.36547387
0.487703681, 1.48936653
0.518420279, 1.59776187
0.549336076, 1.7098614
0.570796549, 1.7974714
0.586068273, 1.86149383
0.597040117, 1.91466081
0.603730321, 1.94228363
0.606110752, 1.95096159
0.604743481, 1.94402397
0.601878881, 1.92657733
0.595113516, 1.89483857
0.581154346, 1.84215975
0.563507318, 1.78431869
0.534153163, 1.69485068
0.510137618, 1.61425042
0.450748801, 1.42057741
0.425577372, 1.34167159
0.399089783, 1.25948524
0.375627965, 1.17229605
0.354948848, 1.11644614
0.338264495, 1.07405138
0.325053632, 1.06720924
0.31517297, 0.947741747
