sep=, 
LeftHandState, LeftHandTrackingConfidence, RightHandState, RightHandTrackingConfidence, TrackingState, TrackingID, Joint0, Joint1, Joint2, Joint3, Joint4, Joint5, Joint6, Joint7, Joint8, Joint9, Joint10, Joint11, Joint12, Joint13, Joint14, Joint15, Joint16, Joint17, Joint18, Joint19, Joint20, Joint21, Joint22, Joint23, Joint24, JointOrientation0, JointOrientation1, JointOrientation2, JointOrientation3, JointOrientation4, JointOrientation5, JointOrientation6, JointOrientation7, JointOrientation8, JointOrientation9, JointOrientation10, JointOrientation11, JointOrientation12, JointOrientation13, JointOrientation14, JointOrientation15, JointOrientation16, JointOrientation17, JointOrientation18, JointOrientation19, JointOrientation20, JointOrientation21, JointOrientation22, JointOrientation23, JointOrientation24
1, 1, 4, 0, 1, 72057594037937261, 0 -0.195867375 0.326080471 2.42262793 2, 1 -0.183560595 0.662305772 2.41254807 2, 2 -0.171882749 0.984430969 2.39032888 2, 3 -0.184297457 1.10110009 2.36247826 2, 4 -0.350892276 0.854162633 2.38029528 2, 5 -0.446548104 0.616099656 2.41429901 1, 6 -0.430590838 0.346084267 2.35774565 1, 7 -0.428666532 0.281610459 2.34594822 1, 8 0.00683070021 0.853493452 2.40870237 2, 9 0.0854669511 0.606609702 2.44774032 2, 10 0.108908489 0.355362475 2.37606621 2, 11 0.111927375 0.277699083 2.35248923 2, 12 -0.273720652 0.322099417 2.37152624 2, 13 -0.299038857 -0.0487834141 2.38778615 2, 14 -0.289555073 -0.370633632 2.44697547 2, 15 -0.301247418 -0.464429647 2.38188839 2, 16 -0.111632876 0.319475174 2.39403534 2, 17 -0.103017032 -0.0408594199 2.41381121 2, 18 -0.131989941 -0.372815162 2.43279409 2, 19 -0.120809227 -0.421255946 2.28437877 2, 20 -0.174850628 0.905805349 2.39805555 2, 21 -0.42166093 0.213831604 2.3446517 2, 22 -0.383700848 0.274076611 2.3050549 2, 23 0.125328064 0.205017701 2.34092236 2, 24 0.0797275454 0.272915304 2.33300018 2, 0 0.0689155608 0.017210098 0.997342467 -0.0162020922, 1 0.0544726141 0.0174428057 0.998235464 -0.0159512945, 2 0.03909548 0.016865503 0.997859657 -0.0496313944, 3 0 0 0 0, 4 -0.0149911977 0.797774613 -0.599736392 0.0603911988, 5 0.000532197009 0.92403388 -0.200183004 -0.325711161, 6 -0.102120727 0.833703458 -0.0317281336 0.541759372, 7 -0.0838131681 0.835525572 -0.0367848687 0.541774273, 8 0.0338237546 0.798826158 0.600607455 0.00181988021, 9 -0.0176469795 0.832407594 0.169081554 0.527444422, 10 0.0527805127 -0.628185034 -0.135351136 0.764380634, 11 0.0782666206 -0.625518799 -0.125561416 0.766051531, 12 -0.183264479 0.687021852 -0.66712755 0.222162127, 13 -0.00585809816 0.753710151 -0.0400391258 -0.655960023, 14 -0.0695102587 -0.640245676 0.0601764917 0.762648463, 15 0 0 0 0, 16 -0.105279334 0.722021163 0.672228336 -0.125342324, 17 0.00901830941 0.657094836 0.0284992382 0.753215015, 18 0.0513305068 0.670375943 -0.00806894246 0.740200102, 19 0 0 0 0, 20 0.0394453295 0.0166663881 0.99862057 -0.0303866435, 21 0 0 0 0, 22 0 0 0 0, 23 0 0 0 0, 24 0 0 0 0
1, 1, 4, 0, 1, 72057594037937261, 0 -0.196049362 0.326116681 2.42237282 2, 1 -0.183544591 0.662329137 2.41253662 2, 2 -0.171359077 0.984613419 2.39063859 2, 3 -0.185448259 1.10115457 2.36206079 2, 4 -0.349247247 0.85445267 2.38068891 2, 5 -0.446778268 0.615691423 2.41410613 1, 6 -0.43076542 0.346220762 2.35731959 1, 7 -0.427990735 0.281403035 2.34270549 1, 8 0.00652732328 0.85358566 2.41002584 2, 9 0.0841560513 0.609238267 2.44736099 2, 10 0.108565085 0.355678409 2.37617683 2, 11 0.112646081 0.280804455 2.35306144 2, 12 -0.273875356 0.322126448 2.37134314 2, 13 -0.299174875 -0.048997134 2.38740897 2, 14 -0.289634496 -0.370672703 2.44696283 2, 15 -0.301452577 -0.464414448 2.38175344 2, 16 -0.111823894 0.319508314 2.39373422 2, 17 -0.103197142 -0.0412438624 2.41378045 2, 18 -0.131970957 -0.372561842 2.43267965 2, 19 -0.120440736 -0.420983732 2.28428221 2, 20 -0.174539924 0.905935109 2.39822221 2, 21 -0.421201676 0.21439667 2.3420887 2, 22 -0.3840051 0.281077385 2.30531836 2, 23 0.127829641 0.205048546 2.33670473 2, 24 0.0900502354 0.256939143 2.31150007 2, 0 0.0685805827 0.0175345335 0.997365415 -0.0158559009, 1 0.0550384223 0.01774811 0.99820435 -0.0156164682, 2 0.0406146012 0.0181633048 0.997818291 -0.0487768166, 3 0 0 0 0, 4 -0.0147029795 0.798145294 -0.599252582 0.0603688098, 5 -0.000901463383 0.925008655 -0.202398047 -0.321547955, 6 -0.102850258 0.835906744 -0.0315020457 0.538227856, 7 -0.104380183 0.835968852 -0.0421095155 0.537110507, 8 0.0359290764 0.799112737 0.600091755 0.00423200242, 9 -0.0193885434 0.833279252 0.167536095 0.526499093, 10 -0.121842571 0.963768959 0.0762837529 -0.224687725, 11 -0.138922617 0.961828887 0.0599696115 -0.228011817, 12 -0.183191866 0.687151432 -0.667099893 0.22190401, 13 -0.00604874408 0.753484309 -0.0398217477 -0.656230927, 14 -0.0699252561 -0.639742911 0.0606143251 0.762997627, 15 0 0 0 0, 16 -0.10575448 0.722054362 0.672143042 -0.125209063, 17 0.00925290864 0.657367885 0.0287539251 0.752964139, 18 0.0511334687 0.669577897 -0.00792147871 0.740937352, 19 0 0 0 0, 20 0.0409314521 0.0172321275 0.998561025 -0.0300583076, 21 0 0 0 0, 22 0 0 0 0, 23 0 0 0 0, 24 0 0 0 0
1, 1, 1, 1, 1, 72057594037937261, 0 -0.196079031 0.326170325 2.42219377 2, 1 -0.184299469 0.662293971 2.41202283 2, 2 -0.173449367 0.984323561 2.38970518 2, 3 -0.186249167 1.10119677 2.36162448 2, 4 -0.348366797 0.854525506 2.38092422 2, 5 -0.447032481 0.615547121 2.41341424 1, 6 -0.431067437 0.346459299 2.35690165 1, 7 -0.427435011 0.281056494 2.34178114 1, 8 0.00631832704 0.853798985 2.41073489 2, 9 0.0833054483 0.610258043 2.44716859 2, 10 0.108161122 0.356140584 2.37583709 2, 11 0.111632258 0.278790474 2.3526988 2, 12 -0.273895502 0.322166711 2.37097549 2, 13 -0.299379677 -0.0494713075 2.38699913 2, 14 -0.289743304 -0.370726377 2.44682837 2, 15 -0.301983744 -0.464475453 2.38191533 2, 16 -0.111849859 0.319550931 2.39368391 2, 17 -0.103260584 -0.0409851223 2.41360068 2, 18 -0.131991461 -0.37248385 2.43270087 2, 19 -0.120285526 -0.420935392 2.28433228 2, 20 -0.176223963 0.905737758 2.39741588 2, 21 -0.422991902 0.218022421 2.33552599 2, 22 -0.383570045 0.270433247 2.30043769 2, 23 0.126296952 0.204247713 2.34079671 2, 24 0.107557923 0.277943373 2.31224155 2, 0 0.0695232823 0.0164148994 0.997312069 -0.0162985902, 1 0.0559388623 0.0166352764 0.998166203 -0.0160735976, 2 0.0414613485 0.0155380946 0.99778986 -0.0495482571, 3 0 0 0 0, 4 -0.0125163347 0.799006402 -0.598219752 0.0597095154, 5 -0.0022840451 0.926442027 -0.203571483 -0.316636235, 6 -0.102888696 0.841976583 -0.030190343 0.528751254, 7 -0.110375486 0.841367483 -0.0371255726 0.527768731, 8 0.0392001159 0.797784269 0.601635337 0.00619967328, 9 -0.0204911549 0.832818627 0.166165113 0.52761966, 10 -0.137001783 0.98932153 0.0442374758 0.0227259677, 11 -0.145104736 0.989057899 0.0189727806 0.0186873246, 12 -0.183858678 0.687020898 -0.666879177 0.222419575, 13 -0.00620602723 0.754133284 -0.039921917 -0.655477524, 14 -0.070212774 -0.637483239 0.0611185618 0.764820099, 15 0 0 0 0, 16 -0.104711868 0.722086906 0.672248781 -0.125329167, 17 0.00915117934 0.656618118 0.0286115576 0.753624737, 18 0.0512636751 0.669169366 -0.00762174278 0.741300404, 19 0 0 0 0, 20 0.0417800024 0.0152903954 0.99854064 -0.0306139179, 21 0 0 0 0, 22 0 0 0 0, 23 0 0 0 0, 24 0 0 0 0
1, 1, 1, 1, 1, 72057594037937261, 0 -0.196184784 0.326291114 2.42152524 2, 1 -0.185185477 0.662420094 2.41147113 2, 2 -0.175379738 0.984499991 2.38940763 2, 3 -0.187299848 1.10115576 2.36163855 2, 4 -0.353583127 0.853381097 2.37825036 2, 5 -0.447589189 0.614958704 2.4122541 1, 6 -0.431389511 0.347260833 2.35640693 1, 7 -0.427232832 0.27963379 2.33891058 1, 8 0.00566496188 0.854374468 2.40791941 2, 9 0.0827054456 0.610882998 2.44703889 2, 10 0.107797951 0.356625259 2.37554312 2, 11 0.113104381 0.280145377 2.35132265 2, 12 -0.273999453 0.322150022 2.37024045 2, 13 -0.299564153 -0.0500785075 2.38629508 2, 14 -0.289832234 -0.371101916 2.44663262 2, 15 -0.302570641 -0.464744091 2.38166404 2, 16 -0.111950383 0.319780469 2.39311695 2, 17 -0.103386872 -0.0415683724 2.41358685 2, 18 -0.132005334 -0.372477055 2.43271017 2, 19 -0.120495915 -0.420902401 2.28431153 2, 20 -0.177860439 0.905905843 2.39703798 2, 21 -0.421825111 0.21325314 2.33745265 2, 22 -0.384112835 0.27873385 2.30091858 2, 23 0.125205263 0.204943046 2.34216046 2, 24 0.124056146 0.26299572 2.31266665 2, 0 0.0700374022 0.0152625768 0.99729836 -0.0160533804, 1 0.0558749996 0.0154888965 0.998192072 -0.0158351324, 2 0.0408367924 0.0137301097 0.99787128 -0.0489566475, 3 0 0 0 0, 4 -0.0171743892 0.799104929 -0.597709775 0.0622848086, 5 0.00120184617 0.923918962 -0.197205231 -0.327845126, 6 -0.102693066 0.843087912 -0.0291299615 0.527075291, 7 -0.122817107 0.841210842 -0.0413362645 0.524949074, 8 0.0338522792 0.796831071 0.603247821 0.00252107414, 9 -0.0171051025 0.829249322 0.168806329 0.532501161, 10 -0.139367118 0.986745656 0.0374426506 0.0742142573, 11 -0.154508039 0.985171139 0.0223342273 0.0711785629, 12 -0.184438527 0.687605083 -0.666173279 0.222249269, 13 -0.0062136054 0.754492104 -0.0399704501 -0.655061305, 14 -0.0706795678 -0.635201812 0.0618602298 0.766613603, 15 0 0 0 0, 16 -0.104255646 0.721727073 0.672762215 -0.125026658, 17 0.00964395981 0.656216443 0.0291034337 0.753949583, 18 0.0512478612 0.669682622 -0.00753160892 0.740838706, 19 0 0 0 0, 20 0.0411383137 0.0137865068 0.998602331 -0.0301826559, 21 0 0 0 0, 22 0 0 0 0, 23 0 0 0 0, 24 0 0 0 0
1, 1, 1, 1, 1, 72057594037937261, 0 -0.196175054 0.326310396 2.4211843 2, 1 -0.185880214 0.662344992 2.41097856 2, 2 -0.177053675 0.984265566 2.38881493 2, 3 -0.189684004 1.10040855 2.36232376 2, 4 -0.355877519 0.8531183 2.37798762 2, 5 -0.448677868 0.614535034 2.41124678 1, 6 -0.431636035 0.347723722 2.35607076 1, 7 -0.428422034 0.280600816 2.34021878 1, 8 0.00484908046 0.85425663 2.40677404 2, 9 0.0820817575 0.610000491 2.44750905 2, 10 0.107575476 0.356986225 2.37532425 2, 11 0.113192335 0.280442864 2.35383415 2, 12 -0.273989111 0.322072774 2.36999893 2, 13 -0.299628824 -0.0502689406 2.38586354 2, 14 -0.289943427 -0.370657563 2.44644427 2, 15 -0.301978171 -0.464503348 2.38176894 2, 16 -0.111940481 0.319922149 2.39267278 2, 17 -0.103382654 -0.0415613279 2.41358542 2, 18 -0.132576957 -0.373005986 2.43302345 2, 19 -0.121377304 -0.421427757 2.28460169 2, 20 -0.179274663 0.905722439 2.39646888 2, 21 -0.420928568 0.213143915 2.33992815 2, 22 -0.384240925 0.282235026 2.30164123 2, 23 0.124361172 0.205231175 2.34428191 2, 24 0.111203372 0.280869246 2.31378984 2, 0 0.0694322959 0.0142166102 0.997353792 -0.0162014104, 1 0.0548783168 0.0144513985 0.998260379 -0.0159923378, 2 0.039468497 0.0121552637 0.997941852 -0.0490563177, 3 0 0 0 0, 4 -0.0165159274 0.79891026 -0.598083496 0.061365854, 5 0.00116743217 0.925328135 -0.194658354 -0.325383842, 6 -0.102015615 0.828000963 -0.0301337093 0.550544381, 7 -0.109295897 0.827565014 -0.0443599559 0.548837721, 8 0.032836888 0.796494067 0.603752732 0.00125521538, 9 -0.0157295652 0.825480819 0.170094132 0.537961006, 10 -0.137105808 0.98906219 0.0512701347 -0.0181487128, 11 -0.135431394 0.989846587 0.0383144841 -0.019850798, 12 -0.184292585 0.688136399 -0.665816009 0.221796319, 13 -0.00649246853 0.754122257 -0.039863918 -0.655490994, 14 -0.0712430924 -0.638254583 0.062020652 0.764008462, 15 0 0 0 0, 16 -0.104347892 0.721123457 0.673265338 -0.125723436, 17 0.0100648804 0.656654656 0.0295412149 0.753545403, 18 0.0521101467 0.670264125 -0.00779085979 0.740249872, 19 0 0 0 0, 20 0.0397491865 0.0123544782 0.998674452 -0.0302764643, 21 0 0 0 0, 22 0 0 0 0, 23 0 0 0 0, 24 0 0 0 0
1, 1, 1, 1, 1, 72057594037937261, 0 -0.196315408 0.326297969 2.42086792 2, 1 -0.187105417 0.662315845 2.41043854 2, 2 -0.179600149 0.984260321 2.38822985 2, 3 -0.190582216 1.10026109 2.36264658 2, 4 -0.357507437 0.853033066 2.37704754 2, 5 -0.449292243 0.614299595 2.4101913 1, 6 -0.431803286 0.346854359 2.35496378 1, 7 -0.427323163 0.278945506 2.33884907 1, 8 0.00303740194 0.854572892 2.40506792 2, 9 0.0819769502 0.609978855 2.44744372 2, 10 0.108290419 0.352925569 2.37289834 2, 11 0.113373466 0.276471794 2.35084867 2, 12 -0.274104953 0.321974635 2.36962628 2, 13 -0.299702495 -0.050605651 2.38568425 2, 14 -0.290163934 -0.371058047 2.44603872 2, 15 -0.301932156 -0.465053558 2.38180041 2, 16 -0.112095609 0.319975883 2.39242601 2, 17 -0.103418499 -0.0420657024 2.41357446 2, 18 -0.132495672 -0.374477655 2.43271399 2, 19 -0.121541545 -0.42287904 2.2842772 2, 20 -0.18149133 0.905712664 2.39589 2, 21 -0.421273351 0.212591812 2.33460021 2, 22 -0.381013989 0.2710765 2.29804254 2, 23 0.123889111 0.201137692 2.34154034 2, 24 0.136930898 0.280907452 2.3220768 2, 0 0.0698185563 0.01257932 0.99734509 -0.0164276846, 1 0.0545904897 0.0128285475 0.998294413 -0.0162338056, 2 0.0385460444 0.0101094041 0.998003304 -0.0490045324, 3 0 0 0 0, 4 -0.0176502671 0.799249291 -0.597557783 0.0617563762, 5 0.00147728052 0.925435305 -0.192798689 -0.326183915, 6 -0.102414489 0.830052078 -0.0290459283 0.547431409, 7 -0.114661261 0.828992963 -0.0369016863 0.546133518, 8 0.0305888727 0.7958529 0.604716599 -0.000672175665, 9 -0.0149810622 0.824391603 0.174015984 0.538398147, 10 -0.140586078 0.775271714 -0.0482193418 0.613892794, 11 -0.129656464 0.777143776 -0.0612165332 0.612771869, 12 -0.184812471 0.6884951 -0.665329218 0.22171104, 13 -0.00623815181 0.754410684 -0.0399680622 -0.655155063, 14 -0.0709208101 -0.639274776 0.0618003495 0.763202965, 15 0 0 0 0, 16 -0.103589773 0.720822275 0.673645735 -0.126039475, 17 0.0101257395 0.656321526 0.0298524089 0.753822505, 18 0.0515258722 0.670920491 -0.00802693237 0.739693344, 19 0 0 0 0, 20 0.0387901291 0.0103482921 0.998735368 -0.0302649979, 21 0 0 0 0, 22 0 0 0 0, 23 0 0 0 0, 24 0 0 0 0
1, 1, 4, 0, 1, 72057594037937261, 0 -0.196291447 0.326371819 2.4204576 2, 1 -0.187576249 0.662212849 2.41008162 2, 2 -0.1805159 0.983905435 2.38795018 2, 3 -0.191236213 1.10033095 2.3626523 2, 4 -0.359102935 0.852966309 2.37631369 2, 5 -0.44993937 0.613884509 2.40933776 1, 6 -0.432101458 0.347012639 2.35461712 1, 7 -0.428082049 0.275898159 2.33764911 1, 8 0.00265287841 0.854420125 2.40463257 2, 9 0.0813023075 0.611289203 2.44790459 2, 10 0.107572883 0.355033934 2.37383962 2, 11 0.11460451 0.280725807 2.35432005 2, 12 -0.274084061 0.321969837 2.36915827 2, 13 -0.299705356 -0.0510307141 2.38527012 2, 14 -0.290165842 -0.37100026 2.44598746 2, 15 -0.300754905 -0.465269178 2.38208866 2, 16 -0.112069532 0.320106924 2.39209604 2, 17 -0.103431828 -0.0418913178 2.4134388 2, 18 -0.132141352 -0.373051822 2.43211102 2, 19 -0.121127248 -0.421462864 2.28367066 2, 20 -0.182302147 0.905431271 2.39558864 2, 21 -0.421487212 0.212705135 2.33585024 2, 22 -0.382762164 0.275136232 2.29770422 2, 23 0.128400788 0.204986528 2.34391403 2, 24 0.119043477 0.26970759 2.3163023 2, 0 0.0702358484 0.0118506895 0.997326672 -0.0163111407, 1 0.0549136512 0.0120997475 0.998287499 -0.0161272492, 2 0.0388028771 0.00944639277 0.99800539 -0.0488913059, 3 0 0 0 0, 4 -0.0184286162 0.798496068 -0.598488629 0.0622563995, 5 0.00190634839 0.925835133 -0.190901682 -0.326162815, 6 -0.102441713 0.834374189 -0.0272568017 0.540908813, 7 -0.113013744 0.83361423 -0.0401700102 0.539167523, 8 0.0301844645 0.795480967 0.605225861 -0.000773756066, 9 -0.0134887099 0.823558927 0.175406218 0.53926003, 10 -0.141355917 0.988345861 0.0446314402 0.0346264355, 11 -0.129222974 0.990135372 0.0414799079 0.0348258018, 12 -0.185202256 0.688812196 -0.664911032 0.221655518, 13 -0.00617989572 0.754698932 -0.039996881 -0.654821754, 14 -0.0718011856 -0.644468129 0.0618169233 0.758738458, 15 0 0 0 0, 16 -0.10321252 0.720645428 0.673933685 -0.125820577, 17 0.0103306854 0.655990303 0.0300262254 0.754101098, 18 0.050845217 0.670847476 -0.00820059236 0.739804804, 19 0 0 0 0, 20 0.0390331 0.00965595897 0.998736322 -0.0301494673, 21 0 0 0 0, 22 0 0 0 0, 23 0 0 0 0, 24 0 0 0 0
1, 1, 4, 0, 1, 72057594037937261, 0 -0.196315199 0.326346487 2.420156 2, 1 -0.187227339 0.662270129 2.4101305 2, 2 -0.177919492 0.984360933 2.38917923 2, 3 -0.193004116 1.10015094 2.36266351 2, 4 -0.354951829 0.85349375 2.37783384 2, 5 -0.45056662 0.613028467 2.40856528 1, 6 -0.432704538 0.347396702 2.35388279 1, 7 -0.428339303 0.276693344 2.33691955 1, 8 0.00259923143 0.854512095 2.40755534 2, 9 0.0809354186 0.610823989 2.44842434 2, 10 0.107471727 0.355320394 2.37395263 2, 11 0.113834448 0.279038548 2.35492802 2, 12 -0.274078339 0.321909964 2.36883759 2, 13 -0.299670786 -0.052099973 2.38474846 2, 14 -0.290242374 -0.371078163 2.44592381 2, 15 -0.300738603 -0.465343058 2.38196039 2, 16 -0.112117276 0.320109755 2.39183903 2, 17 -0.103394613 -0.0417110659 2.41331148 2, 18 -0.132105887 -0.373833895 2.43200111 2, 19 -0.120533377 -0.422171026 2.28357887 2, 20 -0.180504441 0.905748129 2.39638901 2, 21 -0.421509176 0.212714866 2.33595037 2, 22 -0.383177936 0.271643996 2.29765058 2, 23 0.126635939 0.205456063 2.34686446 2, 24 0.11647135 0.290666342 2.3153336 2, 0 0.0704670548 0.0124337319 0.997310996 -0.0158289336, 1 0.0561585985 0.012659437 0.998218954 -0.0156490095, 2 0.0412071645 0.0144837592 0.997970819 -0.0463310033, 3 0 0 0 0, 4 -0.0177545976 0.799376845 -0.597453773 0.0610778071, 5 -0.00243779947 0.92967391 -0.196514755 -0.311580509, 6 -0.103174008 0.840422094 -0.0261348002 0.53137815, 7 -0.115312524 0.839458168 -0.0370750204 0.529753208, 8 0.0336316004 0.796545863 0.603627503 0.00418187771, 9 -0.016970871 0.824330688 0.172208935 0.539012849, 10 -0.145692706 0.982026517 0.0334196612 0.115241773, 11 -0.125508383 0.985011697 0.0262472276 0.115371913, 12 -0.185378745 0.688930571 -0.664720237 0.221712247, 13 -0.00633272761 0.754838586 -0.0396868587 -0.654678226, 14 -0.0723903477 -0.645116568 0.0625753999 0.758068919, 15 0 0 0 0, 16 -0.103544764 0.72065711 0.67398864 -0.125184864, 17 0.0103587108 0.655840218 0.0302542541 0.754222155, 18 0.0507328659 0.669532835 -0.00806904864 0.741003931, 19 0 0 0 0, 20 0.0413808562 0.0126071768 0.998650908 -0.02872408, 21 0 0 0 0, 22 0 0 0 0, 23 0 0 0 0, 24 0 0 0 0
1, 1, 4, 0, 1, 72057594037937261, 0 -0.196340188 0.326111227 2.41966724 2, 1 -0.187917367 0.661992073 2.4096818 2, 2 -0.17991519 0.983929873 2.38858056 2, 3 -0.194454283 1.0993737 2.36285877 2, 4 -0.358652502 0.852561295 2.37650299 2, 5 -0.450932175 0.61223501 2.40760636 1, 6 -0.432768553 0.346776694 2.35292268 1, 7 -0.428131104 0.275996566 2.33525848 1, 8 0.00160664774 0.853833556 2.40583372 2, 9 0.0803510472 0.610500813 2.44862247 2, 10 0.10714148 0.356297344 2.37479997 2, 11 0.114446156 0.280989289 2.35623455 2, 12 -0.274084121 0.321413189 2.36805558 2, 13 -0.29964906 -0.0524895191 2.38418293 2, 14 -0.289958149 -0.370703787 2.44528079 2, 15 -0.300885856 -0.465145648 2.38226986 2, 16 -0.112147726 0.32004863 2.39159107 2, 17 -0.103393368 -0.041612234 2.41321898 2, 18 -0.132163137 -0.374032348 2.43207955 2, 19 -0.120789379 -0.422363013 2.28363895 2, 20 -0.182051599 0.905372798 2.3958683 2, 21 -0.421349913 0.212632298 2.33505011 2, 22 -0.382125258 0.268297166 2.29407167 2, 23 0.128423199 0.205021426 2.3443141 2, 24 0.104900278 0.277059913 2.31500006 2, 0 0.072116442 0.0114270858 0.997206807 -0.0157213304, 1 0.0565426983 0.0116710812 0.998210967 -0.0155410552, 2 0.0402695686 0.0116758682 0.998027146 -0.0467321351, 3 0 0 0 0, 4 -0.0191720929 0.799157858 -0.597630858 0.0617778525, 5 -0.00102799397 0.928419888 -0.191301733 -0.318494946, 6 -0.103255354 0.834717155 -0.0267759152 0.540248632, 7 -0.119658053 0.833333313 -0.0392205045 0.538237095, 8 0.031146979 0.796809852 0.603423178 0.00210051169, 9 -0.0147439064 0.822476983 0.174906611 0.541037858, 10 -0.135748908 0.985586047 0.0620519184 -0.0796362609, 11 -0.115995884 0.988456309 0.0567291267 -0.0792518258, 12 -0.186416537 0.689651966 -0.663406372 0.222533211, 13 -0.00602498231 0.755937994 -0.0398693122 -0.653400302, 14 -0.0725404248 -0.642044246 0.0626604483 0.760651529, 15 0 0 0 0, 16 -0.102583878 0.720143735 0.674833775 -0.124374226, 17 0.0104196602 0.654567301 0.0304751415 0.75531733, 18 0.0509176664 0.670015872 -0.00796395168 0.740555704, 19 0 0 0 0, 20 0.0404650085 0.0108763538 0.99870652 -0.0288019385, 21 0 0 0 0, 22 0 0 0 0, 23 0 0 0 0, 24 0 0 0 0
1, 1, 4, 0, 1, 72057594037937261, 0 -0.196680158 0.32606867 2.41885042 2, 1 -0.188919708 0.661873043 2.40889835 2, 2 -0.181657284 0.983701885 2.3877399 2, 3 -0.195478559 1.09930325 2.36255693 2, 4 -0.361707896 0.851682723 2.3751049 2, 5 -0.451234668 0.611215234 2.40634465 1, 6 -0.432292879 0.34391278 2.34958315 1, 7 -0.427469969 0.275413275 2.33241463 1, 8 0.000554855156 0.8538872 2.40507197 2, 9 0.0798785537 0.609790623 2.44881988 2, 10 0.106957734 0.356650114 2.37567353 2, 11 0.11504335 0.28070569 2.3569839 2, 12 -0.274381399 0.321290761 2.36744571 2, 13 -0.29942897 -0.052675318 2.38374758 2, 14 -0.290112257 -0.370921046 2.44482088 2, 15 -0.301092476 -0.465462506 2.38227558 2, 16 -0.112512521 0.320113093 2.39059067 2, 17 -0.103467695 -0.0415741801 2.41294122 2, 18 -0.132440925 -0.374554992 2.43219995 2, 19 -0.120934092 -0.42287305 2.28376937 2, 20 -0.183577463 0.905181706 2.39507246 2, 21 -0.422770321 0.213210762 2.32826591 2, 22 -0.382374227 0.271632493 2.29450583 2, 23 0.12836045 0.20493181 2.34331417 2, 24 0.0932921246 0.258548111 2.31385708 2, 0 0.0709717795 0.0104684634 0.997301519 -0.0155928433, 1 0.0562605336 0.0106972158 0.998239458 -0.0154368076, 2 0.0408767648 0.0102704121 0.998005807 -0.0469897054, 3 0 0 0 0, 4 -0.0200211871 0.799427509 -0.597159386 0.0625740588, 5 -0.000791634899 0.926187456 -0.18669571 -0.327598661, 6 -0.105252832 0.812564969 -0.0315949507 0.572417498, 7 -0.119765952 0.811316073 -0.0422469862 0.570646644, 8 0.0311006997 0.796234727 0.604183733 0.00224750908, 9 -0.0139516247 0.821660638 0.176194817 0.541880548, 10 -0.128692701 0.97419852 0.0748750865 -0.169614375, 11 -0.109283738 0.976927757 0.0715339556 -0.168973655, 12 -0.186179191 0.690264821 -0.663120747 0.221681565, 13 -0.00544170057 0.755210459 -0.0394887701 -0.654269159, 14 -0.0720566511 -0.641909897 0.0630151033 0.760781586, 15 0 0 0 0, 16 -0.103185639 0.719574094 0.675195336 -0.125208646, 17 0.0108045796 0.655421197 0.0314734131 0.754530072, 18 0.0514566973 0.669656634 -0.00768875238 0.740846276, 19 0 0 0 0, 20 0.0410713181 0.00978797954 0.998693109 -0.0287993178, 21 0 0 0 0, 22 0 0 0 0, 23 0 0 0 0, 24 0 0 0 0
