sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.75881505, 2.54111791
0.75715059, 2.46760941
0.757351518, 2.54054022
0.753669918, 2.53739572
0.754435241, 2.53640819
0.754194081, 2.53520823
0.754373133, 2.53497577
0.754128814, 2.53273654
0.753800511, 2.53702784
0.755681634, 2.54103136
0.755712271, 2.54476833
0.756091654, 2.54817724
0.757832885, 2.55807328
0.757002115, 2.5550158
0.756627202, 2.55870891
0.755816698, 2.56029797
0.756764412, 2.56428099
0.75790447, 2.5610323
0.757301092, 2.56210876
0.756395936, 2.55913496
0.755638421, 2.55801678
0.756314516, 2.55773592
0.755775213, 2.57298398
0.75547874, 2.57465339
0.755325615, 2.56895518
0.75366956, 2.53416538
0.757259548, 2.5611248
0.756033063, 2.53663683
0.755945206, 2.56875396
0.756912589, 2.5738728
0.756844103, 2.57110143
0.756271303, 2.56974745
0.754946232, 2.56368446
0.755585372, 2.56447744
0.753926098, 2.55593848
0.754315317, 2.5556519
0.754753232, 2.5596292
0.75589031, 2.56288457
0.757304311, 2.56389976
0.755676866, 2.56538391
0.756978571, 2.56132126
0.756193817, 2.56163621
0.758005619, 2.56672502
0.759297967, 2.57084537
0.759831011, 2.56906843
0.759310663, 2.57289672
0.76172179, 2.57557988
0.763816357, 2.58306313
0.763766468, 2.57711935
0.763223946, 2.59530592
0.764706492, 2.60647392
0.767188728, 2.65643382
0.760546505, 2.60156775
0.763980567, 2.57031751
0.759041309, 2.46039486
0.749744534, 2.48195767
0.73892206, 2.3432343
0.732350588, 2.12688279
0.724640369, 2.07433915
0.704230845, 1.92855692
0.683613718, 1.86469436
0.669282377, 1.79221785
0.653458059, 1.71012282
0.637109578, 1.62237978
0.613179505, 1.56314862
0.587920606, 1.53603673
0.552887797, 1.41942322
0.519001365, 1.2963922
0.496658295, 1.18405151
0.464846045, 1.08639884
0.431206614, 1.00082803
0.396421313, 0.892370522
0.362258941, 0.784617901
0.326579154, 0.689550996
0.29768911, 0.678695977
0.278783321, 0.655612826
0.270045012, 0.673121631
0.2715002, 0.678952396
0.278072178, 0.70638448
0.292853594, 0.833716273
0.316699535, 0.795629501
0.347948372, 0.865139544
0.385563105, 0.983548045
0.42544955, 1.11373305
0.470861375, 1.27345407
0.519485593, 1.43226087
0.571460128, 1.59775043
0.640220642, 1.71595204
0.691520691, 1.87411034
0.73444432, 2.04217386
0.770815134, 2.21534038
0.826371253, 2.42060709
0.818185508, 2.53873301
0.791692615, 2.8135376
0.818723202, 2.91096616
0.814274848, 2.90589213
0.840579629, 2.88732052
0.846458316, 2.87156391
0.841034412, 2.82422161
0.829802334, 2.85034585
0.832071424, 2.87724733
0.825940669, 2.97119999
0.824583888, 2.93080544
0.825186849, 2.87870622
0.800424576, 2.95183063
0.803113937, 2.96084881
0.832403243, 2.9538877
0.841365814, 2.88305211
0.832632244, 2.96393895
0.825752497, 2.73952746
0.814406633, 2.57392883
0.808438838, 2.43138623
0.793255746, 2.34529924
0.780553341, 2.16428351
0.752037168, 2.01218653
0.742568851, 2.02917433
0.706949651, 1.87478852
0.690452933, 1.76451337
0.658896267, 1.64949667
0.622931838, 1.5427978
0.589723945, 1.52439213
0.543184698, 1.40051758
0.496420205, 1.29426563
0.454518318, 1.15066803
0.417743266, 1.05275404
0.383448333, 0.962328613
0.353903472, 0.922883093
0.323861629, 0.836362362
0.312675446, 0.833206058
0.311408728, 0.843076706
0.317642629, 0.866468489
0.331529826, 0.907732189
0.363674045, 1.01674128
0.393872499, 1.11673164
0.436400145, 1.26795375
0.475654364, 1.37447917
0.52372098, 1.5122627
0.578754187, 1.63634968
0.638593435, 1.64932954
0.697452486, 1.8601439
0.731970251, 2.05701756
0.76433152, 2.23867559
0.789860725, 2.41230869
0.805940509, 2.5511744
0.805188656, 2.67569304
0.817939639, 2.78571177
0.823335528, 2.77602029
0.8416996, 2.86662531
0.825291753, 2.85844183
0.830614805, 2.94108701
0.850376308, 2.98027468
0.844007969, 3.03862238
0.83318758, 2.96270037
0.818769872, 2.95104051
0.815321863, 2.90681553
0.732302427, 2.84508944
0.733424783, 2.84962034
0.735969901, 2.8577795
0.768692374, 2.83979678
0.820408106, 2.85777164
0.819568634, 2.86785889
0.822763383, 2.83302569
0.829048634, 2.75275111
0.797701299, 2.4491868
0.790685713, 2.23288178
0.796634138, 2.58664918
0.774925828, 2.35864234
0.759169161, 2.13890672
0.721767366, 1.90954065
0.688058972, 1.80054879
0.666985989, 1.76177156
0.62559557, 1.57772148
0.581962466, 1.45253205
0.533783615, 1.30846047
0.489150375, 1.27524364
0.446947724, 1.14104688
0.407688588, 1.06246066
0.370885402, 0.978121698
0.344758272, 0.974989116
0.31433472, 0.898760676
0.297631502, 0.831414998
0.299050122, 0.833467305
0.304653347, 0.837633848
0.320560306, 0.871960282
0.355977446, 0.937684178
0.393963575, 0.999134779
0.435002238, 1.10872626
0.474772453, 1.1932292
0.558811069, 1.49769378
0.597031832, 1.6527127
0.643930495, 1.77907419
0.676851451, 1.93119133
0.702598035, 2.0778203
0.730492651, 2.25054836
0.752061605, 2.40182567
0.75836426, 2.48091531
0.793809295, 2.51882744
0.755207181, 2.54419279
0.833227694, 2.72882032
0.824409544, 2.84905791
0.840896606, 2.95375252
0.843337655, 2.95878625
0.827603459, 2.94325566
0.812872231, 2.92265296
0.769805074, 2.85624647
0.800156355, 2.81958842
0.784212828, 2.77774405
0.768963695, 2.75186419
0.758455396, 2.73104548
0.749575317, 2.6700778
