sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.594192207, 2.10754657
0.594042182, 2.1626792
0.590636134, 2.0755024
0.584461391, 1.8790307
0.585452199, 1.95789313
0.586811125, 1.97884405
0.587121964, 2.05997014
0.588331401, 2.0862155
0.584904969, 2.0364337
0.587356746, 2.06281495
0.586627245, 1.98965061
0.589120686, 2.06566286
0.585846245, 2.01661325
0.586738348, 2.01049209
0.590427637, 2.06110311
0.590939045, 2.07900524
0.592909276, 2.08938074
0.594349682, 2.08581448
0.596652746, 2.09819722
0.593976796, 1.93805289
0.591390371, 1.91522896
0.598573864, 2.0745461
0.59594065, 2.07038188
0.598742068, 2.09477139
0.596748888, 2.0780592
0.59464854, 2.06621027
0.595128596, 2.081949
0.593090773, 2.06778073
0.591035187, 2.07888889
0.589832664, 2.11152458
0.586391985, 2.05688524
0.586716235, 2.0575614
0.586370349, 2.0610652
0.585507393, 2.06386948
0.58635354, 2.04725122
0.586464286, 2.02955794
0.585715592, 2.0208354
0.586757123, 2.01626658
0.587222457, 2.02886438
0.588202477, 2.02579522
0.589066684, 2.04265451
0.593390167, 2.07831526
0.59092617, 2.05877066
0.59270668, 2.07504129
0.593057513, 2.08447742
