sep=, 
InInfraredSpace, Bounding Box, FacePoint 0, FacePoint 1, FacePoint 2, FacePoint 3, FacePoint 4, FaceRotation, FaceProperty 0, FaceProperty 1, FaceProperty 2, FaceProperty 3, FaceProperty 4, FaceProperty 5, FaceProperty 6, FaceProperty 7, 
1, 113 156 257 300, 267.52594 126.136971, 290.453674 125.364792, 277.330292 131.929214, 271.555786 148.001434, 285.66861 147.310181, 0.17960988 0.0124806836 0.00201020949 0.983656704, 1, 3, 2, 1, 1, 2, 3, 1
1, 111 156 255 300, 267.806854 126.829155, 290.331848 125.789436, 276.005768 131.973572, 271.201385 148.929291, 286.003967 148.04277, 0.178348333 0.0792518184 -0.00362711679 0.980763972, 2, 2, 2, 1, 1, 2, 3, 2
1, 111 156 256 300, 267.984589 126.948624, 290.59668 125.516861, 276.361328 131.839279, 271.523254 149.276794, 285.794769 148.326172, 0.177574039 0.063166365 -0.000844739377 0.982077837, 1, 2, 3, 1, 1, 2, 3, 2
1, 110 158 253 301, 267.452942 127.068626, 290.801178 125.846756, 277.014984 132.405334, 271.138275 149.436325, 286.806946 148.356079, 0.178402603 0.0354398862 0.00635605631 0.9832986, 1, 3, 3, 1, 1, 1, 3, 1
1, 114 159 257 302, 267.951538 128.628845, 290.638916 126.954857, 277.311798 135.301208, 271.865295 151.356125, 286.141785 150.841248, 0.1490127 0.0348835886 0.0041718767 0.988210976, 1, 3, 3, 1, 1, 2, 3, 1
1, 118 163 254 300, 267.212708 131.160583, 290.835663 130.419876, 277.266235 138.84993, 270.987671 154.112411, 286.462006 153.989838, 0.1070024 0.0239070281 -0.0016039717 0.993969977, 1, 3, 3, 1, 1, 1, 3, 1
1, 118 167 253 301, 267.05014 135.469833, 289.673737 133.971344, 276.681244 144.052094, 271.142151 157.435974, 285.837494 157.130524, 0.0269145016 0.0365261249 0.0109710796 0.99890995, 1, 3, 3, 1, 1, 1, 3, 1
1, 124 172 253 301, 266.029388 139.952759, 289.412659 138.497284, 276.589569 150.742706, 271.458832 162.804657, 285.822754 163.085785, -0.0480887257 0.0346580707 0.0178968664 0.998081148, 2, 3, 3, 2, 3, 1, 3, 1
1, 128 175 255 301, 265.900055 144.547684, 288.576202 143.264664, 276.055969 155.698029, 270.823578 166.04071, 284.974579 165.804474, -0.111802995 0.0425763056 0.0190825723 0.992634416, 1, 1, 3, 3, 3, 2, 3, 1
1, 132 177 254 299, 264.914886 146.536102, 287.765778 145.580688, 275.161743 159.538818, 270.943787 168.815674, 284.381378 168.573334, -0.161608353 0.0663612112 0.0209219977 0.984398901, 1, 2, 3, 3, 2, 1, 3, 2
1, 130 179 251 300, 263.598267 146.61496, 286.599396 146.318222, 273.285828 159.489868, 269.504089 169.406372, 283.705994 169.421661, -0.167994142 0.120615162 0.0130720232 0.978294015, 1, 2, 3, 1, 2, 2, 3, 2
1, 130 178 253 301, 264.286438 146.147858, 288.197418 145.778168, 274.578033 160.027222, 268.847839 168.738495, 283.246674 168.924561, -0.141431451 0.0772206783 -0.000511173159 0.986931622, 1, 2, 3, 2, 1, 1, 3, 2
1, 128 176 252 300, 265.08905 142.733994, 289.239136 142.697449, 274.366333 157.172348, 271.649689 169.295807, 285.751801 168.997192, -0.106893614 0.106248528 0.0194205418 0.988386452, 1, 2, 3, 3, 2, 2, 3, 2
