sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.705798388, 2.22739339
0.705764949, 2.2271204
0.704606056, 2.22489047
0.701961339, 2.21963
0.697647631, 2.20901918
0.7148453, 2.1938982
0.7083866, 2.24605727
0.707018316, 2.23444438
0.704606473, 2.22980952
0.696883023, 2.21442318
0.710669816, 2.23137784
0.69298172, 2.21291137
0.701616526, 2.22697663
0.70235461, 2.22935677
0.717103004, 2.21862221
0.713163495, 2.19789267
0.698204517, 2.21360278
0.697935224, 2.21669221
0.697890997, 2.2176621
0.69831425, 2.21226168
0.697765946, 2.21702003
0.724465907, 2.25997496
0.697004318, 2.226789
0.720895588, 2.22548914
0.69962883, 2.22458935
0.69938159, 2.22854185
0.718726337, 2.21680975
0.716860473, 2.22120237
0.694143236, 2.22329903
0.706210792, 2.23531961
0.694734454, 2.22358203
0.692676544, 2.21133518
0.691497803, 2.21424699
0.705522239, 2.2425487
0.704122066, 2.24684
0.722052276, 2.27480221
0.722381651, 2.22162604
0.723838806, 2.22501922
0.699186325, 2.21933913
0.70366472, 2.22042727
0.702301502, 2.2302494
0.702103496, 2.22306991
0.701763332, 2.23109984
0.702075183, 2.2300992
0.695210755, 2.21754742
0.725332022, 2.22315216
0.700387061, 2.23605585
0.702989578, 2.23592114
0.708675861, 2.25143051
0.7087152, 2.26290321
0.70807606, 2.25260377
0.707946301, 2.2567842
0.708154142, 2.25668812
0.707781374, 2.24685168
0.708525777, 2.25710607
0.706862211, 2.25899339
0.708293557, 2.26134348
0.725552976, 2.23235941
0.705148041, 2.24978542
0.725824118, 2.23854709
0.725611567, 2.24218798
0.72481209, 2.2272954
0.72571677, 2.23778915
0.704490662, 2.25595689
0.706568718, 2.25863147
0.698347867, 2.24114418
