sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.559195161, 1.78032434
0.594912529, 1.76881468
0.564315379, 1.86900735
0.560932159, 1.79171228
0.559765875, 1.77548456
0.561867714, 1.79270399
0.563046694, 1.80764127
0.583747327, 1.85680842
0.594019055, 1.86334205
0.561392844, 1.90984809
0.567663431, 1.88075936
0.611919343, 1.85876286
0.610457957, 1.82267034
0.610424519, 1.80732751
0.610392332, 1.80583239
0.613293171, 1.80801439
0.623078108, 1.85025775
0.617069602, 1.8283
0.614892542, 1.82591128
0.617233992, 1.7955451
0.618830562, 1.78603899
0.621197224, 1.81882584
0.607624173, 1.86428845
0.617419958, 1.80117822
0.622388661, 1.79550111
0.606420517, 1.80670118
0.582901835, 1.90777934
0.582058311, 1.87723529
0.579508901, 1.87163877
0.578500807, 1.8675164
0.58005923, 1.84794986
0.567302465, 1.83127642
0.570424914, 1.84270537
0.569500923, 1.83393502
0.572630107, 1.85779512
0.570457757, 1.83844459
0.569607496, 1.83643711
0.601970673, 1.89124835
0.613410115, 1.82105243
0.6200068, 1.82642698
0.625140667, 1.88544476
0.628160477, 1.81719971
0.629241645, 1.84874141
0.628509283, 1.90692711
0.635638952, 1.94070685
0.638741195, 1.90439844
0.638356328, 1.88603365
0.663431585, 1.99339426
0.637583911, 1.91799664
