sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.522405088, 1.64187419
0.524439573, 1.64522707
0.523554385, 1.64071143
0.52240628, 1.63611782
0.523473918, 1.64345503
0.522095144, 1.63993192
0.523933649, 1.63233447
0.52360332, 1.64146316
0.519252181, 1.64392209
0.51511097, 1.64566553
0.511470616, 1.65185714
0.509720683, 1.64866483
0.510361552, 1.64784646
0.510252059, 1.64234459
0.514225662, 1.64822495
0.517413199, 1.63617015
0.520770073, 1.73511338
0.523086011, 1.61506498
0.522912145, 1.60986006
0.524343371, 1.52779961
0.525619328, 1.65165377
0.52201128, 1.6651758
0.524797559, 1.65592349
0.526912093, 1.63276243
0.523799479, 1.58825409
0.523406386, 1.61149621
0.524118543, 1.63671052
0.522093654, 1.6542213
0.522067487, 1.67551637
0.518434525, 1.65878618
0.518087029, 1.66973388
0.521757364, 1.68137419
0.522175729, 1.67926788
0.524171174, 1.50196159
0.524919093, 1.56885433
0.527659893, 1.47717822
0.530743361, 1.50800657
0.531693637, 1.40601397
0.533470452, 1.62102664
0.533295035, 1.50203884
