sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.52560699, 1.3072958
0.52670449, 1.31051672
0.527743638, 1.3215884
0.528458774, 1.32270944
0.530187428, 1.3223052
0.530283928, 1.31847346
0.53006494, 1.31988776
0.539306283, 1.59097016
0.538141847, 1.58887827
0.536308587, 1.58698452
0.535137475, 1.53022301
0.528450131, 1.54760969
0.529303789, 1.55659723
0.530188143, 1.57073951
0.531617761, 1.57948375
0.533066809, 1.58631361
0.534679115, 1.59545648
0.53596586, 1.60312486
0.537367702, 1.61959112
0.535747468, 1.59621215
0.53608042, 1.57430327
0.53591007, 1.56699347
0.5360111, 1.56121683
0.532888591, 1.5618701
0.533589959, 1.56339419
0.535722852, 1.58373749
0.534744203, 1.56553876
0.532545269, 1.55641258
0.529721498, 1.54935467
0.529609323, 1.55339634
0.528960943, 1.56092799
0.529735565, 1.56886959
0.529531479, 1.56659567
0.531010687, 1.5655812
0.531675756, 1.56112504
0.534286916, 1.57908916
0.533942223, 1.57093489
0.536298752, 1.59742606
0.536054313, 1.59911883
