sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.516444087, 1.65187061
0.516890526, 1.65108812
0.517181695, 1.65022111
0.518229842, 1.48961675
0.518512368, 1.40934205
0.518119752, 1.47290277
0.517736018, 1.64840078
0.517438769, 1.65286613
0.516114175, 1.65372503
0.51486659, 1.64488971
0.514452279, 1.64452076
0.51458621, 1.65267801
0.515788615, 1.6715821
0.517093897, 1.66587234
0.517832816, 1.68749845
0.521003485, 1.70627189
0.522151232, 1.71043503
0.52326256, 1.70764577
0.521579564, 1.71443427
0.524978459, 1.6970669
0.525643885, 1.69583547
0.524948716, 1.70053351
0.524731636, 1.69183207
0.523794651, 1.68573344
0.524117172, 1.68314958
0.522608936, 1.68667209
0.521014988, 1.68098867
0.517742097, 1.68338811
0.516217589, 1.67435765
0.51196152, 1.65797472
0.512235522, 1.66328168
0.512128115, 1.6546663
0.512343228, 1.6516248
0.511563897, 1.65174747
0.511471093, 1.67587924
0.513109505, 1.67266715
0.515851378, 1.67851257
0.51697284, 1.69261563
0.517626464, 1.68325794
0.5173195, 1.66863179
0.516941249, 1.65492284
0.518718958, 1.65879118
0.519817293, 1.64895535
0.52131772, 1.64931941
0.520157754, 1.63835824
