sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.568131864, 1.95212615
0.567298114, 1.94579542
0.567618191, 1.94498551
0.568684578, 1.94815111
0.56845367, 1.94593728
0.568890274, 1.95458949
0.570416808, 1.9511447
0.57246393, 1.96574497
0.575564921, 1.97047698
0.574989378, 1.97075605
0.574861228, 1.97229958
0.577094793, 1.97817183
0.576026797, 1.97483134
0.574744344, 1.98296428
0.574356616, 1.85044169
0.573123038, 1.84460819
0.567894995, 1.98558235
0.568005979, 1.96343756
0.567132831, 1.96146429
0.563989997, 1.83937955
0.562867761, 1.83793974
0.562190592, 1.83703554
0.561617851, 1.83572125
0.561718404, 1.92584777
0.561122239, 1.84229863
0.559993327, 1.84401762
0.559373081, 1.84599364
0.559149384, 1.8375715
0.557523668, 1.83009636
0.55703932, 1.82672739
0.556871414, 1.81898761
0.556572974, 1.81653488
0.558390439, 1.89793575
0.558091998, 1.81373823
0.559894979, 1.8949641
0.560900152, 1.79985213
0.561409414, 1.79691577
0.562264979, 1.80976546
0.561337352, 1.80851924
0.56295377, 1.8082068
0.561438859, 1.87669325
0.561122298, 1.80423105
0.558991313, 1.80476737
0.564514637, 1.81072962
0.572895288, 1.96145236
0.563995421, 1.80404258
0.556371391, 1.76769364
