sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.345327139, 1.02843595
0.373174697, 1.1123023
0.402887613, 1.2008568
0.434042066, 1.29415977
0.465497077, 1.40265632
0.497862548, 1.50971663
0.526828706, 1.60630572
0.554998636, 1.71686983
0.581835032, 1.81107366
0.607736111, 1.90446198
0.628345788, 1.98605776
0.648631632, 2.06518841
0.666461408, 2.13151383
0.679803669, 2.20412898
0.691003859, 2.2587676
0.703971028, 2.3139832
0.713840663, 2.35312557
0.721618295, 2.38616967
0.723317623, 2.39725995
0.722020864, 2.38799191
0.716504931, 2.35558438
0.706390858, 2.2961421
0.689035833, 2.21516085
0.668582201, 2.13080883
0.646447897, 2.02870154
0.62244755, 1.94345737
0.594732821, 1.8567977
0.564998448, 1.78158593
0.534927666, 1.69351029
0.505067647, 1.5949142
0.478608191, 1.50970387
0.451002151, 1.43087029
0.427475899, 1.35857129
0.402588099, 1.28933966
0.380957901, 1.23946047
0.359599739, 1.18432486
0.339835912, 1.12985885
0.319844514, 1.0813694
0.305151194, 1.01046741
0.291273952, 0.955816746
0.281015813, 0.912368476
0.275453597, 0.888830066
0.272506684, 0.876930296
0.271648467, 0.86823535
0.273525238, 0.870739937
0.273594171, 0.879192054
0.274641007, 0.881525874
0.274644464, 0.882248223
0.276901305, 0.885601819
0.276579738, 0.88219142
0.277267933, 0.881977558
0.278166741, 0.88345772
0.278144777, 0.883193076
0.277419806, 0.880586088
0.278100967, 0.88262707
0.277695358, 0.880251825
0.277622908, 0.880173266
0.278423429, 0.882501543
0.278581142, 0.882324874
0.279284984, 0.883477688
0.279276013, 0.883124709
0.278656602, 0.881698489
0.278855383, 0.882120252
0.27875942, 0.882492661
0.278267503, 0.881236672
0.278592288, 0.881342828
0.279013634, 0.883941054
0.279156297, 0.883227468
0.278500885, 0.882363796
0.279049844, 0.884204447
0.27993685, 0.886525691
0.279457927, 0.884970248
0.279753029, 0.885575712
0.280285627, 0.886587143
0.280388653, 0.888065875
0.279927224, 0.886952758
0.280651748, 0.890051186
0.280381411, 0.888941526
0.279807806, 0.888361394
0.280535877, 0.890272319
0.281027764, 0.891773999
0.281192183, 0.892029107
0.280645609, 0.891660035
0.280876935, 0.892562985
0.281008512, 0.893461406
0.28068912, 0.894945681
0.281762958, 0.897933543
0.281627238, 0.897944808
0.281461775, 0.897520065
0.282538444, 0.900849998
0.281626165, 0.898815453
0.282521516, 0.901242793
0.283069581, 0.903504372
0.282902569, 0.903686643
0.282498181, 0.903282702
0.283023685, 0.905263484
0.283266366, 0.906097174
0.28318876, 0.907922864
0.283034563, 0.907271862
0.283908069, 0.912919581
0.283544302, 0.913514078
0.283870637, 0.915653706
0.285391539, 0.920015752
0.283563823, 0.915246904
0.284427941, 0.918334603
0.284049302, 0.917699277
0.285227597, 0.921811879
0.284329236, 0.919777095
0.285523415, 0.923174083
0.285847276, 0.923758864
0.285393059, 0.922880411
0.285534263, 0.923351467
0.285188943, 0.922748089
0.284710228, 0.922077298
0.284311324, 0.92157352
0.284791261, 0.923716128
0.2848548, 0.92535311
0.283649951, 0.922930121
0.284461468, 0.924646556
0.284105808, 0.923671186
0.28413114, 0.923915982
0.283777356, 0.922718108
0.28471753, 0.925266743
0.284452438, 0.924904704
0.284594089, 0.926065564
0.28437373, 0.924663365
0.284449846, 0.924862981
0.283857554, 0.922976553
0.284883976, 0.926393449
0.284353018, 0.924502671
0.284826756, 0.925829828
0.284188867, 0.923168004
0.284443468, 0.923976243
0.284704924, 0.924358904
0.285321087, 0.924828947
0.285344213, 0.924336135
0.284921557, 0.922469318
0.284669757, 0.92104584
0.285046548, 0.921021879
0.284855545, 0.920393229
0.286215723, 0.923249304
0.286669582, 0.924167275
0.28508687, 0.918960512
0.28596282, 0.921104193
0.285202265, 0.91862607
0.285739005, 0.91999197
0.286287725, 0.92749989
0.285799384, 0.92884773
0.285805225, 0.929381073
0.285127401, 0.926573873
0.28584227, 0.930590212
0.286016583, 0.930402517
0.285951972, 0.930098057
0.286387384, 0.931524158
0.285778791, 0.931081057
0.286508352, 0.933179677
0.285705715, 0.93101567
0.286095202, 0.93374747
0.285024613, 0.930417657
0.286185116, 0.93249613
0.285695046, 0.930617213
0.285995901, 0.929865003
0.287273824, 0.931885362
0.286635846, 0.933757126
0.285501748, 0.928275704
0.286725849, 0.931390285
0.285432637, 0.932024002
0.2858724, 0.931537449
0.285169929, 0.928422332
0.285117775, 0.926877916
0.282554775, 0.919452488
0.280961275, 0.914468706
0.280282646, 0.910529494
0.280549914, 0.909760356
0.280431986, 0.909037232
0.280010283, 0.908677459
0.279260427, 0.906594276
0.280019313, 0.911221087
0.280786842, 0.909743726
0.282321841, 0.914782882
0.284510463, 0.923722208
0.2875067, 0.933146834
0.295715213, 0.958051741
0.309937745, 0.994252622
0.327409416, 1.05107701
0.351754367, 1.15658844
0.380388618, 1.24566448
0.412631303, 1.33945811
0.44608286, 1.44015276
0.483490348, 1.55638433
0.519331396, 1.67521131
0.553254366, 1.80062151
0.587934852, 1.92599761
0.615030229, 2.02907491
0.638168454, 2.11541224
0.659369349, 2.19483471
0.675483525, 2.26820016
0.687959015, 2.33515644
0.701825619, 2.38366175
0.711492538, 2.41572094
0.714538813, 2.42690349
0.713620126, 2.41622591
0.709954083, 2.38578391
0.702877164, 2.33453083
0.686828434, 2.26293755
0.667134821, 2.16794872
0.646264076, 2.06730103
0.619032502, 1.96208251
0.554326832, 1.74816704
0.519723833, 1.633829
0.486630321, 1.52525389
0.453622937, 1.42554879
0.422661424, 1.33565581
0.391673058, 1.2480489
0.361243546, 1.16905415
0.332519025, 1.09516144
0.307881534, 1.00656617
0.287069768, 0.934155524
0.270786405, 0.883984625
0.26320827, 0.850035429
0.257154971, 0.830203712
0.257039487, 0.828684092
0.258298635, 0.83443743
0.262001097, 0.846947908
0.264178395, 0.864234328
0.267664909, 0.87543273
0.270581037, 0.884760439
0.272213936, 0.889123023
0.273967654, 0.895190537
0.275831312, 0.904741049
0.276511341, 0.907450914
0.280329853, 0.917340398
0.28300786, 0.924847305
0.285229117, 0.931161046
0.290274858, 0.94321841
0.293239444, 0.948126376
0.295774341, 0.952742398
0.297796249, 0.955485642
0.299450278, 0.959762812
0.300679177, 0.962836981
