sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.753115535, 2.88899302
0.753156245, 2.8883996
0.756645799, 2.88311529
0.754215777, 2.8846643
0.754842639, 2.88283253
0.756712735, 2.88619614
0.752872884, 2.88581014
0.753122747, 2.88964868
0.753725827, 2.89170957
0.75567925, 2.88962436
0.755094945, 2.88992977
0.75476402, 2.88255692
0.75410229, 2.88368773
0.754928291, 2.8857975
0.753513515, 2.88002992
0.753415287, 2.87995839
0.75233072, 2.87615275
0.753754616, 2.87770772
0.75449574, 2.87345862
0.753544331, 2.87084126
0.755772412, 2.87669659
0.753196239, 2.87675643
0.753551006, 2.87835646
0.752344966, 2.87857652
0.753836215, 2.87126088
0.752582014, 2.87146521
0.75475806, 2.88220906
0.752830088, 2.87415695
0.75375706, 2.87025142
0.753434658, 2.86742163
0.753318489, 2.86881638
0.753481507, 2.86632991
0.754026175, 2.86563158
0.752495527, 2.86705279
0.751830101, 2.87009239
0.751096666, 2.87008214
0.753418982, 2.87962842
0.753353119, 2.864995
0.75581497, 2.87342882
0.753019869, 2.87109017
0.752662778, 2.87207437
0.752380669, 2.87944984
0.753097951, 2.88486505
0.755338848, 2.87529087
0.752715468, 2.87226892
0.752070129, 2.87180161
0.753884733, 2.86006141
0.755991042, 2.85961819
0.75401336, 2.86377048
0.753636301, 2.87384939
0.754258871, 2.87051773
0.75466466, 2.87045884
0.755059123, 2.86939859
0.754532814, 2.86205077
0.753347635, 2.86005354
0.755420268, 2.85991812
0.75546062, 2.8711648
0.755494714, 2.86960077
0.755590916, 2.86392236
0.753256142, 2.86804581
0.753112912, 2.87633801
0.756051064, 2.86967731
0.754566193, 2.8646853
0.754219174, 2.87358809
0.756360829, 2.87559581
0.753860235, 2.87513638
0.756356955, 2.86106801
0.754900098, 2.87043142
0.755244672, 2.86753869
0.75446862, 2.86695099
0.754195869, 2.86277246
0.753551245, 2.86027575
0.75492692, 2.859483
0.753950357, 2.85783148
0.754325628, 2.85975337
0.753821254, 2.85212827
0.753270984, 2.85249996
0.752907991, 2.86374497
0.754696786, 2.85736084
0.754447043, 2.87072229
0.755039513, 2.86526966
0.754403353, 2.862957
0.753234744, 2.8636198
0.754924595, 2.8621347
0.754626215, 2.85478282
0.753640532, 2.85962391
0.755668819, 2.8643899
0.752147913, 2.86719847
0.754175067, 2.86087728
0.754806757, 2.87386489
0.755028009, 2.86843824
0.755944431, 2.86439276
0.753562272, 2.8622508
0.75549072, 2.85973597
0.755516171, 2.86438966
0.755440593, 2.85543108
0.754169405, 2.85578918
0.755293071, 2.85359764
0.756544471, 2.85094547
0.757303178, 2.85295939
0.756085396, 2.85282564
0.755833447, 2.86313653
0.755473793, 2.86329412
0.756905615, 2.85964656
0.756069899, 2.86686349
0.756108284, 2.86430049
0.756445229, 2.86468029
0.75659579, 2.86978149
0.75687325, 2.86397958
0.757940173, 2.86394072
0.756724119, 2.86273289
0.757768691, 2.86083102
0.755452693, 2.86152101
0.757258415, 2.86258101
0.755610168, 2.86461401
0.75586766, 2.86446667
0.757071316, 2.8638649
0.75507009, 2.87604928
0.756464899, 2.87140369
0.75733, 2.87241578
0.757094264, 2.89496565
0.753515601, 2.88981104
0.754959941, 2.88545942
0.755696535, 2.87252569
0.753956795, 2.87459207
0.758022845, 2.87320065
0.759266734, 2.87178016
0.755260944, 2.868819
0.756705284, 2.87475562
0.757075965, 2.87678742
0.755284131, 2.87453723
0.756122947, 2.87943554
0.755832613, 2.88392091
0.753618419, 2.88263726
