sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.737352669, 2.70009327
0.739240587, 2.7098217
0.73705548, 2.71546745
0.737107277, 2.71222496
0.736535907, 2.71519375
0.736431003, 2.71876144
0.735789716, 2.71462059
0.735842943, 2.71555114
0.735445201, 2.71629858
0.73536557, 2.71225381
0.734585047, 2.71668935
0.733740211, 2.7186892
0.733290076, 2.72082829
0.733645856, 2.72242737
0.731257141, 2.71902561
0.731921971, 2.72175908
0.733819544, 2.72406077
0.734138012, 2.72510958
0.733696938, 2.72372198
0.735621274, 2.71765471
0.735048652, 2.71419096
0.73443687, 2.70941734
0.733668804, 2.71076012
0.733024716, 2.70659065
0.733446479, 2.70470595
0.735131562, 2.70180416
0.735706627, 2.7037735
0.734493434, 2.69961095
0.735793412, 2.70666552
0.735194564, 2.70572186
0.734400094, 2.70384455
0.735609412, 2.70080256
0.735237777, 2.69745612
0.734666586, 2.69697285
0.736339867, 2.69203091
0.735753357, 2.6965723
0.736670971, 2.69223499
0.737221301, 2.68584609
0.73865068, 2.68960333
0.737511098, 2.68767452
0.735404611, 2.68383574
0.733080447, 2.67039752
0.724395454, 2.62813592
0.71241492, 2.52154875
0.694510818, 2.40155697
0.690277457, 2.14117241
0.661010087, 1.94696474
0.606019378, 1.66864407
0.541882992, 1.52630746
0.492253065, 1.13737702
0.455691755, 1.01824129
0.421154976, 0.946468115
0.389059693, 0.957155645
0.357971609, 0.84776324
0.329810888, 0.857206941
0.302290499, 0.796425402
0.277258277, 0.78937
0.252821803, 0.863063097
0.220852673, 0.796345711
0.203846931, 0.772935271
0.190093771, 0.757231712
0.18715401, 0.762115657
0.19109787, 0.771279573
0.199437097, 0.79084754
0.213395789, 0.821916044
0.248651519, 0.883285463
0.278386116, 0.935617387
0.3076123, 1.01439571
0.342376262, 1.10969651
0.376764685, 1.21052682
0.415816039, 1.32770264
0.454675466, 1.44357193
0.496819168, 1.59102166
0.536539495, 1.74315238
0.570954919, 1.86471915
0.60201478, 1.96338284
0.630070865, 2.02963066
0.651061594, 2.10294819
0.665389538, 2.00324225
0.673382342, 2.02262974
0.673041582, 1.97830713
0.661663949, 1.93139863
0.63782686, 1.8336978
0.602389753, 1.69757068
0.561686456, 1.54706359
0.514435887, 1.38663244
0.461135358, 1.20682597
0.406814039, 1.04782617
0.354292989, 0.924946547
0.30459407, 0.804910243
0.261835039, 0.846559525
0.232658476, 0.7780599
0.207865506, 0.735287368
0.20671083, 0.733455658
0.199911714, 0.732521534
0.224879041, 0.777602434
0.229165047, 0.790691137
0.248616129, 0.749261975
0.274276823, 0.760804594
0.308378577, 0.841345906
0.351636738, 0.970602512
0.407387435, 1.12697995
0.484949917, 1.43234169
0.571892858, 1.60860753
0.640319586, 1.88966417
0.681341708, 2.17762423
0.704676032, 2.39906144
0.737229824, 2.54247332
0.742513478, 2.69689751
0.751785874, 2.77586961
0.752251148, 2.81256413
0.750404954, 2.80824399
0.752493858, 2.7758882
0.757146597, 2.74159431
0.756388307, 2.71269679
0.753736198, 2.68563509
0.748569012, 2.67121553
0.748689592, 2.64777493
0.743097305, 2.63308859
0.743136525, 2.62675118
0.738645256, 2.6171155
0.73814404, 2.61326957
0.737318516, 2.60619044
0.738705277, 2.61196756
0.741316736, 2.61281681
0.740432739, 2.62066793
0.741467953, 2.62052703
0.743433356, 2.62353992
0.74441433, 2.63516498
0.745462835, 2.64605355
0.747889638, 2.66108775
0.747425973, 2.67651892
0.750123024, 2.69067502
0.748031676, 2.69926167
0.746824682, 2.71382213
0.741728604, 2.73068571
0.736303091, 2.75333691
0.735152781, 2.75702405
0.734351397, 2.78096461
0.720590472, 2.76268125
0.725498378, 2.74933124
0.716719449, 2.7736764
0.708344817, 2.73504901
0.70285964, 2.78171945
0.699447453, 2.83317304
0.694372535, 2.71288061
0.689124763, 2.60477114
0.684736133, 2.68033075
0.682845891, 2.63062978
0.68121475, 2.55102968
0.679237664, 2.61800623
0.677932858, 2.70620108
0.679492533, 2.73426723
0.678918481, 2.76894569
0.680305779, 2.77072096
0.678809226, 2.76295972
0.678963065, 2.75181198
0.680510223, 2.72867727
0.681652188, 2.76225972
0.684594691, 2.77400684
0.686091781, 2.80386138
0.687461913, 2.814291
0.688454986, 2.81543374
0.689824164, 2.82115984
0.690058827, 2.82561684
0.689380527, 2.82477212
0.693068624, 2.8443253
0.694286048, 2.84015632
0.695752203, 2.83800554
0.694464147, 2.84276032
0.694252133, 2.83063197
0.693773448, 2.82730365
0.694090664, 2.88414741
0.693611681, 2.87309313
0.692632973, 2.88492894
0.693222582, 2.8914454
0.694442689, 2.86739898
0.692970395, 2.82078052
0.695164979, 2.75179911
0.684827626, 2.73105788
0.685837686, 2.66567683
0.678497791, 2.51979446
0.685039937, 2.59156609
0.696636438, 2.6458714
0.715740144, 2.67642498
0.733265042, 2.76414824
0.74153626, 2.81828809
0.75072062, 2.82989192
0.756668866, 2.91017795
0.750944972, 2.90539002
0.743933916, 2.88935328
0.732137918, 2.82878017
0.73405683, 2.80852151
0.737708211, 2.80845094
0.748821259, 2.79243469
0.752894342, 2.80669188
0.754509866, 2.81192112
0.753652453, 2.8085835
0.756150723, 2.81349611
0.757322192, 2.79650497
0.755188227, 2.77178693
0.75513041, 2.7357223
0.751334608, 2.69445109
0.747357845, 2.67401481
0.744516551, 2.66313577
0.747077584, 2.67427778
0.745436668, 2.66911173
0.744914174, 2.6707902
0.738433421, 2.66045618
0.735175788, 2.65673614
0.735100627, 2.65884566
0.733462453, 2.6657021
0.731000066, 2.66916704
0.733210623, 2.68002534
0.73953402, 2.68287778
0.739937723, 2.68385839
0.738733828, 2.68567204
0.73984009, 2.68080592
0.742196441, 2.67387104
0.740906417, 2.67735672
0.738830507, 2.67354941
0.738259435, 2.67797041
0.7367239, 2.67703485
0.736571968, 2.67294455
0.734843671, 2.66808391
0.734725595, 2.66914415
0.734727681, 2.66295934
0.737031043, 2.65923381
0.735252142, 2.65185189
0.735261917, 2.64546561
0.734310925, 2.63636351
0.736115992, 2.63760519
0.735522866, 2.63342953
0.736959457, 2.642308
0.735418141, 2.64305425
0.735508204, 2.64486146
0.735276937, 2.64295483
0.735060573, 2.64998555
0.734897912, 2.65269279
0.734714329, 2.6550498
0.734650731, 2.6570735
0.735997677, 2.66155577
0.736508429, 2.6611793
0.736502051, 2.66998363
0.736368597, 2.67042732
0.736259937, 2.6832304
0.735754251, 2.68256712
0.730989873, 2.68910503
0.732438087, 2.69563842
0.733994544, 2.69626331
0.733107448, 2.70147657
0.734677553, 2.70336556
0.732774019, 2.69968605
0.732976079, 2.69968367
0.735393345, 2.70633411
0.734451473, 2.70233154
0.733713508, 2.69949126
0.734262586, 2.69737196
0.733996212, 2.69567704
0.73333168, 2.69604278
0.735320985, 2.69558239
0.732641697, 2.68983102
0.734230697, 2.68644714
0.732838571, 2.69238615
0.734137297, 2.68581653
0.733727336, 2.67887163
0.732825577, 2.6739254
0.734085798, 2.67309046
0.735331416, 2.67439151
0.733859897, 2.67052746
0.73476696, 2.67089915
0.73574394, 2.66652346
0.735738516, 2.66941929
0.733192444, 2.66896343
0.736588478, 2.66826224
0.738124132, 2.67283344
0.738755763, 2.6758008
0.737506866, 2.67824173
0.737954378, 2.67998433
0.736644447, 2.67711592
0.736763179, 2.67721677
0.735977709, 2.6789608
0.736436307, 2.67598772
0.736691713, 2.67715883
0.735513747, 2.6844933
0.737200499, 2.68253112
0.736521542, 2.68041205
0.737383842, 2.68424606
0.736989975, 2.67844796
0.738288283, 2.68364763
0.737845957, 2.67930961
0.736853421, 2.6834085
