sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.748219371, 2.68964434
0.744016588, 2.69293046
0.744033873, 2.69064188
0.745918036, 2.69638157
0.747984469, 2.68541002
0.751219094, 2.69276476
0.751726925, 2.69346046
0.752738655, 2.69118118
0.752325714, 2.6884222
0.751133382, 2.68744326
0.749147475, 2.68393588
0.751663029, 2.67819953
0.748990238, 2.67008591
0.749480069, 2.66308355
0.745325387, 2.66097379
0.743541777, 2.65688634
0.740275681, 2.6528976
0.739336073, 2.6535821
0.737689257, 2.65964675
0.736803055, 2.6593039
0.737332702, 2.66556811
0.737421513, 2.68052721
0.736280918, 2.70898175
0.737190843, 2.70942307
0.737585902, 2.72713542
0.738950908, 2.72793174
0.739303052, 2.73522139
0.741184533, 2.75678325
0.742933035, 2.77923799
0.744647264, 2.78983927
0.745915115, 2.80698514
0.745703816, 2.80993819
0.745945454, 2.80563974
0.744723797, 2.81550455
0.743210793, 2.80639553
0.740958273, 2.78572512
0.739791512, 2.77114964
0.737731636, 2.7606256
0.737658739, 2.75993562
0.734764099, 2.75428414
0.735754371, 2.74861383
0.735054374, 2.74687839
0.734818935, 2.7450614
0.736168444, 2.75631928
0.737677932, 2.75029302
0.738681734, 2.74598098
0.735606015, 2.73494458
0.738021314, 2.71832228
0.740558505, 2.71085596
0.74542743, 2.70171762
0.747121394, 2.68927431
0.750315428, 2.6894815
0.752333939, 2.69400883
0.752534568, 2.68804121
0.75515455, 2.68067932
0.75635159, 2.69146824
0.756373048, 2.68788409
0.757053673, 2.69417286
0.75892669, 2.70235252
0.756472588, 2.69774795
0.756132185, 2.70011187
0.751561165, 2.68907762
0.746477664, 2.68149161
0.741234004, 2.68355727
0.737362862, 2.69212341
0.723117411, 2.68890142
0.717683852, 2.6936512
0.709941566, 2.69466853
0.707691908, 2.69531274
0.706738412, 2.69461489
0.706421196, 2.69821048
0.708756983, 2.70874643
0.708658278, 2.71244097
0.711297274, 2.71492314
0.711894512, 2.72818327
0.718205631, 2.73205066
0.723456383, 2.72829938
0.731979489, 2.72738957
0.738982916, 2.71878505
0.744158745, 2.72610807
0.747088611, 2.72855973
0.749299347, 2.72928476
0.750334382, 2.72075653
0.751517355, 2.72431064
0.752278745, 2.73218679
0.751313269, 2.72680569
0.75132364, 2.72153735
0.750432312, 2.71657801
0.749289095, 2.71948838
0.748018444, 2.71166086
0.745800674, 2.70425177
0.744654298, 2.70673823
0.739071071, 2.70670938
0.735250592, 2.70825624
0.730178714, 2.71707892
0.726320028, 2.72418833
0.722476423, 2.73266149
0.720255196, 2.7398026
0.717557847, 2.75227547
0.7177338, 2.76392913
0.71691376, 2.77192974
0.716869235, 2.7792182
0.718225837, 2.78457856
0.718926728, 2.7919817
0.721744716, 2.79418302
0.72503829, 2.78318334
0.72912693, 2.7804625
0.734306097, 2.79219294
0.738740623, 2.79566336
0.743316948, 2.79303408
0.74759829, 2.79996133
0.749245942, 2.79806757
0.750720382, 2.79489899
0.752820194, 2.79748392
0.752349555, 2.78944373
0.753064454, 2.78894281
0.754630864, 2.77376246
0.753963947, 2.75883937
0.753468573, 2.74844337
0.751698792, 2.73918533
0.750363529, 2.73197293
0.747947693, 2.72092462
0.740975201, 2.70919251
0.739111543, 2.7157619
0.735702276, 2.71489549
0.726728499, 2.70862746
0.723976433, 2.70135093
0.721013069, 2.69955277
0.720558882, 2.69507623
0.720484316, 2.70067358
0.719455123, 2.7054131
