sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.693094134, 2.48178053
0.658713818, 1.9652462
0.599814534, 1.61698842
0.54774797, 1.36647356
0.507064462, 1.13063598
0.471561939, 1.02998924
0.438105971, 1.03929996
0.406049252, 1.0610379
0.374619424, 1.01453328
0.34311533, 0.976500094
0.312948406, 0.849711955
0.284992456, 0.78947264
0.266824961, 0.857891142
0.221940458, 0.754242122
0.197624311, 0.695269287
0.185788959, 0.669338524
0.187978208, 0.666601896
0.194128811, 0.685350835
0.22025986, 0.747012556
0.261993349, 0.850797117
0.299398929, 0.966303945
0.339291871, 1.08200967
0.383083493, 1.2193284
0.429065406, 1.365569
0.47808215, 1.51869738
0.526489019, 1.68884373
0.577081144, 1.85876882
0.619509518, 1.98895776
0.654302776, 2.12650013
0.680908084, 2.22353697
0.693767846, 2.30015492
0.707120955, 2.32548141
0.70595336, 2.3151834
0.703405023, 2.26536584
0.691973865, 2.21119952
0.671943367, 2.12111998
0.650583029, 1.84049475
0.619106293, 1.71427405
0.585654855, 1.57783902
0.546124399, 1.46473217
0.500844657, 1.32399714
0.456397563, 1.19433069
0.407184869, 1.07501483
0.36115545, 1.07768178
0.3170982, 1.07829964
0.281943619, 0.959936023
0.253189504, 0.881973922
0.232499614, 0.838625491
0.22398141, 0.81626308
0.221784845, 0.801451981
0.225758314, 0.812174499
0.233770996, 0.829351902
0.244375601, 0.852223873
0.258650541, 0.887180805
0.279226691, 0.929321766
0.305535167, 0.976947725
0.334208757, 1.03561032
0.365813732, 1.06351554
0.401843041, 1.16995704
0.441445589, 1.27085876
0.485085219, 1.33477819
0.530353129, 1.50921392
0.576349378, 1.45480037
0.628511786, 1.69167018
0.671279788, 1.95682502
0.716919363, 2.12539673
0.731264293, 2.2737906
0.741580009, 2.39208817
0.752407253, 2.49062037
0.7559129, 2.5848062
0.759329379, 2.67452621
0.764151514, 2.74964046
0.758332372, 2.7695241
0.75037539, 2.78773642
0.737166941, 2.74126434
0.749885857, 2.74947667
0.753508687, 2.74014664
0.752011061, 2.71517253
0.748667777, 2.71566534
0.747185409, 2.7115016
0.744914055, 2.69080806
0.74414885, 2.66770339
0.743042409, 2.64745927
0.738497853, 2.63303232
0.737912059, 2.62364173
0.73633492, 2.61329198
0.733948112, 2.59794569
0.734135985, 2.59005237
0.730012417, 2.58364224
0.73390609, 2.5915339
0.736255229, 2.60956693
0.73674649, 2.61013627
0.737715304, 2.61332989
0.732207298, 2.62312651
0.730931938, 2.62874913
0.727799535, 2.63241005
0.72736907, 2.63604021
0.728872955, 2.63243771
0.729709804, 2.63477778
0.728676856, 2.63215208
0.729449034, 2.63558054
0.726895392, 2.63463402
0.728342831, 2.64324832
0.727406025, 2.66343307
0.727525532, 2.67803836
0.733167291, 2.69619489
0.735157251, 2.74393201
0.734635055, 2.74565244
0.73524797, 2.78493166
0.739063919, 2.77388358
0.726666212, 2.82131696
0.726768196, 2.76508665
0.725984991, 2.81335664
0.71379602, 2.76327777
0.704004884, 2.79084611
0.700068653, 2.74683809
0.693854928, 2.67573166
0.686110377, 2.58688092
0.682859361, 2.66191959
0.679951787, 2.64632344
0.675323486, 2.64798212
0.672913492, 2.62141013
0.677910864, 2.67783904
0.67967099, 2.70530748
0.68180573, 2.76703048
0.682989001, 2.76835299
0.682797134, 2.76206493
0.68386215, 2.7590673
0.683903635, 2.76247859
0.683603644, 2.76689196
0.687038004, 2.77100492
0.68575418, 2.77610993
0.684497356, 2.77834511
0.687616527, 2.77854085
0.68559581, 2.78018641
0.687839985, 2.79066277
0.686205924, 2.79859161
0.687690854, 2.80716968
0.686785638, 2.80231714
0.688337207, 2.80147028
0.6867612, 2.80732918
0.687089682, 2.80673909
0.686620057, 2.80550599
0.690185368, 2.80873156
0.68850714, 2.81890488
0.689814806, 2.82063699
0.690213978, 2.8222878
0.689478278, 2.828758
0.690698683, 2.83013868
0.68903476, 2.82397151
0.688546121, 2.80423141
0.686960638, 2.79336452
0.680705607, 2.68690944
0.666820168, 2.64086652
0.656412065, 2.63377285
0.642407894, 2.29709792
0.628277361, 2.28621554
0.614995837, 2.03816628
0.611327887, 1.97429788
0.614960849, 1.99638808
0.62117213, 1.91894329
0.63425678, 2.0820291
0.668077528, 2.27295589
0.696478665, 2.40846562
0.712514818, 2.56603694
0.728710711, 2.67625761
0.755813062, 2.83637071
0.770150483, 2.95722413
0.764051676, 3.01265311
0.757777333, 2.9432838
0.751432419, 2.84788895
0.752363861, 2.77642941
0.744965851, 2.70795107
0.745275378, 2.69303989
0.748347223, 2.69995689
0.751877725, 2.71744514
0.753951371, 2.72697902
0.755861521, 2.75248599
0.747354627, 2.74757624
0.747026682, 2.76467681
0.744747937, 2.76378369
0.744503319, 2.7557745
0.742729127, 2.74241877
0.741795599, 2.73103309
0.737153471, 2.72049212
0.737951994, 2.70996499
0.741289973, 2.71192217
0.741438448, 2.71461487
0.739468157, 2.71207929
0.74710983, 2.71532321
0.749798059, 2.71191573
0.750260651, 2.70758915
0.749640822, 2.71495676
0.751055956, 2.71802211
0.74988848, 2.71881628
0.749444067, 2.71497893
0.751259387, 2.72160244
0.751236141, 2.72305155
0.752954125, 2.72087717
0.7525298, 2.72044492
0.752514184, 2.71670818
0.753061354, 2.72292852
0.754369736, 2.71566319
0.752709508, 2.72049737
0.754197061, 2.71967244
0.753590584, 2.71826673
0.754396796, 2.71529651
0.752637029, 2.72252131
0.752738416, 2.72130966
0.747014284, 2.72409534
0.746034622, 2.72394633
0.74936235, 2.72446346
0.743956268, 2.72447658
0.743830264, 2.72464156
0.743405819, 2.72828889
0.743347108, 2.73185992
0.743147016, 2.74254417
0.744239926, 2.73945999
0.742807627, 2.73788047
0.740384519, 2.75470209
0.743478835, 2.75822401
0.744750261, 2.76988554
0.745104313, 2.76724482
0.74491781, 2.7686038
0.736106753, 2.77262235
0.738186717, 2.76734781
0.736621678, 2.76282859
0.738806725, 2.76557899
0.739498258, 2.763592
0.745608151, 2.75861216
0.746633053, 2.75480652
0.737879336, 2.75299525
0.748734653, 2.74820185
0.748097897, 2.74349689
0.742410064, 2.73914838
0.738774121, 2.73606777
0.744002461, 2.73438764
0.749710798, 2.73788571
0.741320133, 2.73080564
0.74606812, 2.72235537
0.745782137, 2.72012901
0.746079147, 2.72046995
0.739488363, 2.71847057
0.737039506, 2.71943402
0.734974563, 2.71465564
0.738967896, 2.71870565
0.735233486, 2.72168565
0.732330382, 2.72020078
0.73288846, 2.72750354
0.731458426, 2.73084354
0.730131805, 2.7312901
0.727829337, 2.73208737
0.72934103, 2.72885561
0.729068816, 2.72988367
0.728523076, 2.73123503
0.727074742, 2.72556353
0.728088856, 2.73046088
0.730350792, 2.73514915
0.732481778, 2.72881961
0.73340565, 2.7242527
0.733583152, 2.72872138
