sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.669407427, 2.74549627
0.669272423, 2.74870014
0.668956518, 2.74858451
0.669776797, 2.74642086
0.669607699, 2.74992657
0.669310153, 2.7531054
0.670501113, 2.75112724
0.67008847, 2.75621343
0.670237482, 2.75754333
0.670590818, 2.75980401
0.670835495, 2.76360989
0.67105943, 2.75829625
0.671027601, 2.76408482
0.67067343, 2.75903106
0.670648873, 2.76247716
0.670742691, 2.76217651
0.670490444, 2.76418686
0.671811879, 2.76371503
0.671473742, 2.76076484
0.672052085, 2.76729012
0.670936108, 2.76491475
0.671799719, 2.76615405
0.671632946, 2.76226091
0.670740902, 2.76485968
0.670448005, 2.76567626
0.67195183, 2.76698256
0.671353102, 2.76733494
0.671491504, 2.76586628
0.671346545, 2.76504588
0.672620595, 2.76625776
0.672428668, 2.76720405
0.672602177, 2.76814651
0.672588527, 2.7661736
0.672381878, 2.76764321
0.67191112, 2.76679778
0.67219156, 2.76584315
0.672056615, 2.76856065
0.672156632, 2.76635218
0.671926558, 2.76690507
0.672286689, 2.76695395
0.67219311, 2.76476908
0.671638131, 2.76845074
0.672813535, 2.76580501
0.672431469, 2.76334953
0.672161996, 2.77142501
0.671164453, 2.77009201
0.673240662, 2.77317715
0.673465192, 2.76863027
0.672287166, 2.76711035
0.672492802, 2.76777577
0.67244035, 2.77088237
0.673247457, 2.77072215
0.672836304, 2.76974487
0.67411691, 2.77160406
0.673404992, 2.77464724
0.673698366, 2.77011156
0.674096227, 2.77138972
0.674877763, 2.76934862
0.67332077, 2.76356459
0.672909856, 2.76111317
0.673183858, 2.76062679
0.673537433, 2.76200485
0.673461258, 2.7610836
0.673395932, 2.76255202
0.674520373, 2.76566744
0.673912704, 2.7646699
0.674046397, 2.76522303
0.67395103, 2.76617479
0.673193514, 2.7670815
0.674871206, 2.77251577
0.674499989, 2.77033663
0.675617814, 2.77100062
0.675339878, 2.77242708
0.676301658, 2.77022171
0.675502181, 2.76861596
0.675387502, 2.77230954
0.675182819, 2.77167273
0.675700426, 2.77483439
0.679598868, 2.77245617
0.680032134, 2.77498984
0.678188026, 2.77091885
0.680421054, 2.7687254
0.68029815, 2.75780535
0.681446731, 2.74833894
0.682465494, 2.7425282
0.682959795, 2.74560642
0.684085667, 2.74328685
0.680313647, 2.74545622
0.681912541, 2.75058436
0.682566166, 2.75770926
0.682963312, 2.76876593
0.682417989, 2.76794529
0.685010433, 2.77275896
0.685055315, 2.77593279
0.683888555, 2.77205062
0.683606803, 2.76970363
0.681804836, 2.75712514
0.682798386, 2.74619222
0.685297549, 2.73017931
0.68563205, 2.6957128
0.679596901, 2.65470266
0.668760717, 2.592767
0.645233095, 2.51531601
0.6595608, 2.39768767
0.618622899, 2.29004097
0.61975503, 2.25942016
0.60794127, 2.0753653
0.59580636, 1.95041752
0.583572268, 1.92828619
0.574253559, 1.84935164
0.56438297, 1.90537655
0.557234883, 1.73583746
0.549179971, 1.66803193
0.541606069, 1.67869043
0.535415947, 1.69024897
0.52688843, 1.71594894
0.521390438, 1.71590149
0.515623808, 1.71353161
0.510310352, 1.70930099
0.508876741, 1.70652306
0.503618062, 1.70366168
0.50189513, 1.69410062
0.501191854, 1.6926831
0.501749516, 1.69685209
0.500554085, 1.69627357
0.498759538, 1.69296098
0.493044883, 1.67613256
0.484902501, 1.64914083
0.472088277, 1.60361874
0.452637106, 1.54386604
0.432967693, 1.48827636
0.412541628, 1.44527745
0.393318057, 1.3970722
0.371129572, 1.43306673
0.340806246, 1.33243656
0.30802235, 1.26466608
0.29105252, 1.2376442
0.278796583, 1.22293758
0.259366095, 1.16809726
0.250760525, 1.14204824
0.247963339, 1.12136042
0.233039975, 1.08481801
0.242948666, 1.10207808
0.244117945, 1.11217833
0.243101835, 1.10804093
0.249780849, 1.13649011
0.259087682, 1.18126142
0.271835834, 1.21877825
0.284285724, 1.26851559
0.310622156, 1.34132814
0.333350211, 1.41029811
0.360621125, 1.49860156
0.38533181, 1.56324649
0.415408462, 1.65396726
0.442217708, 1.72227478
0.46939522, 1.79445624
0.49827379, 1.8956964
0.525289416, 1.98669946
0.559886396, 2.08091068
0.587038815, 2.16074848
0.61032939, 2.25837517
0.629363298, 2.31112599
0.647975087, 2.38110018
0.690490544, 2.43988585
0.719110727, 2.46021914
0.726433337, 2.43825841
0.683820486, 2.45860028
0.6921615, 2.48929667
0.692663252, 2.49239111
0.692966342, 2.48551726
0.690865099, 2.45690799
0.685996354, 2.42009473
0.714308679, 2.31068277
0.691555142, 2.1909256
0.676878393, 2.09999514
0.65413934, 1.99863267
0.638548553, 1.98827362
0.612386346, 1.90482581
0.583363116, 1.84686422
0.555119276, 1.78858447
0.522494853, 1.71331584
0.494337261, 1.63541019
0.464825809, 1.59251356
0.432022065, 1.52250016
0.401967287, 1.46606493
0.372450858, 1.3988682
0.339316875, 1.31653011
0.309083641, 1.34020936
0.292075664, 1.29871356
0.27374962, 1.24700987
0.2679196, 1.23048019
0.263296872, 1.20509696
0.23977004, 1.12823367
0.240237847, 1.13341713
0.241542444, 1.14223051
0.24136284, 1.15123439
0.259821415, 1.22353888
0.277849287, 1.29716623
0.293363661, 1.36354995
0.307650983, 1.32301724
0.331239045, 1.37610328
0.363434941, 1.46600151
0.393401742, 1.54910922
0.428433418, 1.63934219
0.46036002, 1.72419679
0.497229666, 1.83406651
0.533138633, 1.91486132
0.552823603, 2.03070164
0.589420319, 2.09072185
0.61957556, 2.18897986
0.623946965, 2.27626443
0.638709545, 2.35987473
0.67958951, 2.36587739
0.692362607, 2.319031
0.702731669, 2.31913328
0.709852695, 2.32534218
0.711586535, 2.31790566
0.711774588, 2.32197881
0.709789276, 2.31778407
0.700364709, 2.26661944
0.693153977, 2.21533895
0.679060638, 2.14377666
0.662241161, 2.0722599
0.64508009, 2.01019669
0.623677254, 1.95757437
0.606742978, 1.91524065
0.58369565, 1.87109017
0.56016314, 1.8087213
0.528074622, 1.76303697
0.501279056, 1.69409811
0.47462815, 1.62735653
0.447982252, 1.59813678
0.41370368, 1.52756989
0.390059352, 1.46977293
0.363689601, 1.39497042
0.350948334, 1.35189509
0.343482226, 1.33173788
0.339553982, 1.32036078
0.339657664, 1.32350922
0.338261366, 1.31511104
0.336412638, 1.30944049
0.33632493, 1.29117262
0.335781366, 1.2789979
0.330798596, 1.24817324
0.328927785, 1.22233224
0.327964723, 1.1704042
0.325887799, 1.12122154
0.325813144, 1.08845973
0.327876985, 1.04619324
0.337141722, 1.04514182
0.348771363, 1.03793681
0.367163301, 1.05569685
0.388932765, 1.13426089
0.418373495, 1.26287866
0.453113347, 1.42908478
0.488367021, 1.61878192
0.524196506, 1.70048022
0.559378624, 1.77650845
0.59355247, 1.93204749
0.619672, 2.13488173
0.636125028, 2.25738883
0.647628844, 2.38316226
0.656041205, 2.47419214
0.660030246, 2.55357599
0.668227971, 2.64916515
0.675133228, 2.70094681
0.703125358, 2.7248888
0.706210792, 2.74705243
0.705649197, 2.75543284
0.703398526, 2.75998092
0.702730179, 2.7544117
0.700955749, 2.76094675
0.686015487, 2.76171184
0.705717564, 2.76839471
0.705411255, 2.77495623
0.705203891, 2.77991986
0.704154134, 2.78619409
0.688719213, 2.80376887
0.688888252, 2.8057034
0.688746333, 2.80762506
0.688876927, 2.8063972
0.689045548, 2.80831575
0.689235389, 2.81059122
0.689148068, 2.80999899
0.688853145, 2.80765796
0.689605534, 2.80911326
0.686834455, 2.80657625
0.687789202, 2.80334735
0.686703265, 2.79751039
0.687402427, 2.79370546
0.685605824, 2.78889251
0.685967982, 2.78917837
0.683539391, 2.78537059
0.683699012, 2.78525543
0.683843791, 2.78595304
0.682932734, 2.78053856
0.682136416, 2.77992988
0.681809187, 2.77856517
0.682430863, 2.77838254
0.682846427, 2.78574729
0.683014214, 2.78525591
0.683930993, 2.78525543
0.685073733, 2.78721118
0.686420739, 2.78909183
0.686492324, 2.79054165
0.686785281, 2.78810024
0.686781049, 2.79162836
0.686524749, 2.79318047
0.686092734, 2.78975797
0.686292291, 2.79050779
0.686166108, 2.79408288
0.68598038, 2.79212904
0.683743894, 2.78873944
0.682993293, 2.78747749
0.683440566, 2.79729748
0.682630837, 2.79535604
0.683126032, 2.79702806
0.681926072, 2.79160953
0.682065845, 2.79403925
0.682960153, 2.794595
0.683362663, 2.79537416
0.683711708, 2.79137588
0.683170557, 2.79379034
0.684131444, 2.79264212
0.685544074, 2.78937745
0.68500036, 2.79060197
0.685445368, 2.78464937
0.68568325, 2.78694725
0.688754022, 2.78470421
