sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.691850781, 2.77178669
0.687065601, 2.77993345
0.711194813, 2.77305555
0.711194277, 2.77603889
0.710274339, 2.77546382
0.711150765, 2.77564168
0.700290918, 2.77383232
0.704635799, 2.77689123
0.700443864, 2.77650547
0.703955293, 2.774122
0.705739856, 2.77442741
0.705589354, 2.77425098
0.705799639, 2.77189374
0.708148181, 2.77582455
0.699725032, 2.77364779
0.703678012, 2.77593756
0.704851031, 2.77370334
0.705349863, 2.77500486
0.705310285, 2.77646565
0.70754987, 2.77405667
0.708154023, 2.77372313
0.70868212, 2.77170062
0.708505273, 2.77355528
0.70867002, 2.77643919
0.708585858, 2.77575588
0.709390163, 2.77630568
0.709723413, 2.77672744
0.70898062, 2.77448845
0.709371269, 2.77752328
0.707610548, 2.77008724
0.708643496, 2.77208018
0.7094239, 2.77584481
0.707719862, 2.76928782
0.707886875, 2.77298093
0.707531452, 2.77195215
0.707895696, 2.76994586
0.69894433, 2.77753663
0.703453898, 2.77770138
0.705073714, 2.77912259
0.701658905, 2.77518511
0.703584611, 2.77424288
0.699083567, 2.76730609
0.698490918, 2.73528695
0.693835497, 2.63968062
0.696414471, 2.52895069
0.658194423, 2.3918457
0.634490132, 2.40188289
0.627603173, 2.2216959
0.60807699, 1.98115432
0.583056629, 1.73141122
0.558207512, 1.56904244
0.53583914, 1.52141535
0.516452551, 1.50107789
0.500958443, 1.55056763
0.489501625, 1.53679538
0.478755713, 1.56413579
0.469411016, 1.546134
0.461061329, 1.54729307
0.454431504, 1.5518508
0.448301941, 1.54481363
0.44086808, 1.54105616
0.435681731, 1.534832
0.430914491, 1.52703023
0.425587177, 1.51285923
0.422166288, 1.50427103
0.419508815, 1.5002234
0.418031514, 1.56047356
0.416157186, 1.54254544
0.414862216, 1.5340234
0.414025038, 1.55848539
0.412212908, 1.5380832
0.413565189, 1.56506085
0.411158919, 1.53725851
0.410123855, 1.55530298
0.409170687, 1.53273261
0.409363925, 1.55794799
0.408281386, 1.56501901
0.408550501, 1.57233298
0.408447385, 1.57289636
0.40792191, 1.57676899
0.408700436, 1.58308136
0.409219354, 1.58390093
0.407499343, 1.58634996
0.407686532, 1.58739269
0.407564491, 1.58780026
0.40731138, 1.58782363
0.406361431, 1.58500957
0.407431275, 1.58999145
0.407219231, 1.58961403
0.406770974, 1.58874154
