sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.728235304, 2.6799922
0.730151594, 2.68235898
0.73205626, 2.68954062
0.733366728, 2.70854926
0.73437506, 2.70796633
0.735364318, 2.72107768
0.736730695, 2.736202
0.736576855, 2.74525619
0.736063778, 2.74604154
0.735855043, 2.75027871
0.713258445, 2.73165298
0.71114856, 2.72763228
0.734021842, 2.7408576
0.7341066, 2.74321032
0.734324157, 2.74120259
0.735357344, 2.74566102
0.735650182, 2.75037742
0.738397062, 2.75620961
0.737233639, 2.75356817
0.737946749, 2.75230789
0.738270581, 2.75270796
0.739066124, 2.752033
0.738305926, 2.74991179
0.739063144, 2.7498076
0.740750194, 2.75507069
0.741886735, 2.75385118
0.716361225, 2.72595835
0.714008689, 2.71953869
0.71550101, 2.7218914
0.716119468, 2.72480249
0.716131389, 2.72441697
0.742735565, 2.75019073
0.707306206, 2.69675112
0.708835244, 2.69556093
0.743185341, 2.73571157
0.710455477, 2.68117404
0.712027431, 2.67227626
0.713136196, 2.64553356
0.723568141, 2.63275576
0.729329884, 2.54422259
0.739217937, 2.38976789
0.732277036, 2.30596733
0.71277523, 2.25967383
0.702865303, 2.23189282
0.707965195, 2.2021327
0.72486341, 2.24678612
0.735102236, 2.22634053
0.727592111, 2.2341466
0.698516369, 2.25270677
0.69029659, 2.18540096
0.683022499, 2.12263012
0.649145007, 1.98096144
0.596087277, 1.78911901
0.547450006, 1.68446243
0.48385644, 1.48013449
0.413796127, 1.25381041
0.344255716, 1.05145848
0.282518029, 0.874946713
0.238642454, 0.756056607
0.231898993, 0.728705883
0.259624392, 0.80101645
0.320641547, 0.950241268
0.388510197, 1.1396364
0.466970176, 1.39041471
0.541179419, 1.58759999
0.616510153, 1.81450582
0.678965628, 2.09546137
0.716014147, 2.27012897
0.731957197, 2.38410354
0.736013353, 2.45934868
0.72925669, 2.44575191
0.713064551, 2.37989926
0.685912669, 2.27454925
0.639631808, 2.01653361
0.602643967, 1.83706009
0.547889948, 1.65913677
0.490871429, 1.4664973
0.428854257, 1.269961
0.366524309, 1.09007859
0.307470888, 0.916666985
0.257577717, 0.773258746
0.232006282, 0.694104373
0.237147897, 0.693345428
0.270732731, 0.783570647
0.325555712, 0.928628564
0.388666689, 1.13582015
0.45656848, 1.34253025
0.521133065, 1.56553221
0.578746796, 1.77072954
0.628436208, 1.92225718
0.662555337, 2.04848313
0.680908442, 2.12385011
0.682905614, 2.13513064
0.673203886, 2.09297967
0.657937586, 2.0933969
0.61872977, 2.008219
0.575892091, 1.85361242
0.52671361, 1.66550958
0.471298486, 1.46589923
0.413857043, 1.2691133
0.358422399, 1.09770048
0.310727268, 0.959553242
0.276443809, 0.885504663
0.264660537, 0.867626786
0.272212327, 0.897330046
0.30232507, 0.991793096
0.345941305, 1.12501264
0.398043245, 1.28112221
0.452902287, 1.47558475
0.50739485, 1.67893052
0.555454493, 1.84308743
0.589193225, 1.95204127
0.608022273, 2.00019526
0.623263061, 2.0272336
0.634058774, 2.04526663
0.636585057, 2.05177045
0.633119226, 2.03602719
0.623235345, 1.99514842
0.612974107, 1.94858432
0.5957582, 1.87949359
0.570754886, 1.79007816
0.536096632, 1.6633476
0.501516223, 1.5520581
0.461896569, 1.41061544
0.426016182, 1.31479347
0.396506429, 1.26813781
0.377150416, 1.26229906
0.371571243, 1.32811391
0.37791872, 1.46079385
0.399288446, 1.41389823
0.406418532, 1.46843779
0.442366123, 1.74268484
0.488344342, 1.85648012
0.54357326, 2.02322674
0.582384884, 2.21873903
0.608973205, 2.42900181
0.638660371, 2.79760909
0.661300063, 2.85503364
0.670476854, 2.8484652
0.673831105, 2.87394905
0.672584891, 2.94197321
0.673063755, 2.95394015
0.676728666, 2.90386081
0.68082726, 2.88261819
0.669146895, 2.87418509
0.679563463, 2.9470036
0.672607839, 2.87015772
0.678723574, 3.05527878
0.678189218, 3.0667963
0.677325666, 3.06095195
0.678302646, 3.06326771
0.678138196, 3.07145262
0.678829432, 3.08023906
0.677883387, 3.09516573
0.677545905, 3.10149741
0.676212549, 3.10676169
0.676718652, 3.10757732
0.676157475, 3.11010575
0.676707625, 3.11199307
0.676852345, 3.12069583
0.675739825, 3.12219882
0.674737513, 3.12440872
0.67101717, 2.80364609
0.675185382, 3.11342335
0.670745492, 2.80952239
0.676341474, 3.09710836
0.671163678, 2.78855395
0.675870836, 3.06776452
0.671100318, 2.80670881
0.675144792, 3.12264657
0.676840723, 3.12421203
0.674698412, 3.12581563
0.675523698, 3.11956263
0.676322341, 3.11584234
0.675936699, 3.11546087
