sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.715841889, 2.53383708
0.70616436, 2.4906857
0.693350196, 2.43340755
0.681270003, 2.32364631
0.684484959, 2.31562662
0.654787421, 1.86124098
0.596179843, 1.77084625
0.591307938, 1.73844802
0.593282402, 1.74464095
0.591247916, 1.73610508
0.594748855, 1.76138282
0.602384329, 1.78481328
0.612521827, 1.8449645
0.624925256, 1.89958775
0.635123372, 1.95386982
0.641773522, 1.98113465
0.644648015, 1.98968673
0.648626566, 2.00002098
0.646112204, 1.96911395
0.646131217, 2.00589252
0.642356634, 1.99783564
0.63973105, 1.99494922
0.637675762, 2.00184822
0.636654854, 1.99527538
0.626476407, 2.03410769
0.630173326, 2.03446293
0.645900548, 2.02960801
0.653663993, 2.04029202
0.667859674, 2.0543561
0.67515111, 2.05618191
0.678581357, 2.03908467
0.690077484, 2.0472405
0.693976045, 2.03875709
0.693342566, 2.0273931
0.682572246, 1.97313011
0.651759386, 1.92068172
0.621154666, 1.94303954
0.559283495, 1.71804416
0.49001199, 1.54354668
0.421226203, 1.28082633
0.36519134, 0.995942891
0.31551975, 0.834559262
0.286832958, 0.888506949
0.279779971, 0.862727821
0.273775369, 0.841601014
0.286852121, 0.893770278
0.292441249, 0.86202687
0.31787765, 0.945551991
0.320953339, 0.989135742
0.314517349, 0.870574474
0.293582827, 0.812109649
0.280331016, 0.789999664
0.272751212, 0.771176815
0.250782013, 0.709997892
0.25280425, 0.716976464
0.264771491, 0.800932109
0.275918752, 0.840632737
0.283874035, 0.876929224
0.316230416, 0.987287343
0.351163983, 1.10685241
0.360263199, 1.14665556
0.352746695, 1.13481545
0.329310566, 1.0434773
0.353838056, 1.12068045
0.335062742, 1.02229118
0.41218102, 1.2695359
0.388070226, 1.1838491
0.363658041, 1.15718639
0.357220203, 1.11902606
0.351688862, 1.05437803
0.358354956, 1.05829489
0.356140792, 1.24243116
0.402364075, 1.36294663
0.469943285, 1.60635495
0.537228644, 2.02804446
0.589784086, 1.97567928
0.649906635, 2.25987267
0.691666901, 2.40132928
0.694641113, 2.49562478
0.691610038, 2.49059916
0.691492915, 2.48745203
0.696391821, 2.49816155
0.6948663, 2.50945044
0.714702606, 2.56404161
0.708772719, 2.57095003
0.710337818, 2.57625341
0.711142719, 2.5787673
0.715514719, 2.5822053
0.715075195, 2.58240771
0.719969928, 2.59369993
0.7195822, 2.58904219
0.720096707, 2.58059478
0.720638812, 2.57559943
0.719911575, 2.56301928
0.721127629, 2.54710627
0.723348677, 2.51347089
0.727062404, 2.48135924
0.730659604, 2.39790392
0.71352458, 2.19008613
0.70151937, 2.17408943
0.717846215, 2.1061039
0.705573261, 2.09045529
0.720027268, 2.08189821
0.710954547, 2.05367446
0.699715793, 1.95459116
0.668002129, 1.84475863
0.625904322, 1.6918608
0.57280612, 1.53417087
0.510210097, 1.37953126
0.441164702, 1.16880739
0.369195551, 0.96473217
0.301952988, 0.778815031
0.257532567, 0.66342479
0.262846172, 0.757913649
0.314119577, 0.776739895
0.381252438, 1.11236298
0.454984814, 1.18872154
0.525677264, 1.64160049
0.593725324, 1.73450077
0.64333427, 2.01443481
0.674699545, 2.14481735
0.67915529, 2.17385626
0.660606682, 2.13240337
0.62931031, 2.04445195
0.591939628, 1.89601088
0.555789471, 1.71185923
0.504292309, 1.5220381
0.44946754, 1.31195617
0.391980886, 1.12823296
0.33856833, 0.958180964
0.295520931, 0.82582742
0.295102745, 0.823369265
0.344311297, 0.992714226
0.406725705, 1.20736802
0.47773236, 1.4634546
0.538200974, 1.75485384
0.595440567, 1.98460686
0.634711981, 2.15085316
0.659180105, 2.18455267
0.652358711, 2.17605448
0.628241956, 2.11686492
0.598241448, 1.9803865
0.557642758, 1.77511072
0.504396021, 1.48380768
0.445470631, 1.2540983
0.393775105, 1.07113159
0.357679844, 0.959925294
0.334688723, 0.889028668
0.338673443, 0.903157175
0.342997521, 0.915249884
0.350054145, 0.925681591
0.355542779, 0.940861344
0.362383008, 0.963337541
0.369010419, 0.980278254
0.376622081, 0.964678109
0.385877341, 0.98988986
0.398727924, 1.04238307
0.404061139, 1.06479442
0.404186428, 1.05107009
0.399407238, 1.04426134
0.394820124, 1.02932596
0.389652044, 1.01552141
0.387529314, 1.01801574
0.391188353, 1.05042791
0.400260687, 1.1195842
0.422104478, 1.1490339
0.45520699, 1.30507636
0.50200361, 1.6309998
0.552844286, 1.89043427
0.60771507, 2.21442842
0.655395985, 2.39935923
0.701563537, 2.78507257
0.73552376, 2.85546803
0.745993495, 2.99639344
0.748591185, 3.06732559
0.749649346, 2.99164486
0.748697996, 2.74349856
0.744166791, 2.70918131
0.738721669, 2.64088225
0.733875811, 2.63819814
0.735899568, 2.66395092
0.737772107, 2.66585684
0.739186227, 2.67782974
0.738219082, 2.68343234
0.742188931, 2.69935489
0.737852335, 2.70699692
0.73952651, 2.76612473
0.749116004, 2.83070612
0.750602245, 2.74178672
0.751514375, 2.73810148
0.752512932, 2.72892046
0.752466917, 2.72696829
0.754706979, 2.72841835
0.754582882, 2.7880435
0.751199663, 2.93451834
0.738812029, 2.75634527
0.753337324, 2.92752409
0.748770773, 2.94079924
0.752097845, 2.79580545
0.75395304, 3.04073954
0.75538516, 2.81436324
0.757107139, 2.8162365
0.757446766, 2.81865191
0.75159204, 2.82294488
0.744289219, 2.83231664
0.757492483, 2.90553164
0.758484662, 2.89901161
0.762112319, 2.916008
0.760621488, 2.87447524
0.752167523, 2.82319403
0.731716633, 2.78475666
0.721089721, 2.48218822
0.710838854, 2.33963251
0.699134886, 2.22176695
0.694363952, 2.1414144
0.689852357, 2.1188333
0.713344574, 2.49036646
0.701565325, 2.29025078
0.706115365, 2.31849933
0.702437758, 2.3027904
0.699816704, 2.29768324
0.704751849, 2.30303454
0.692572892, 2.31274915
0.721524715, 2.33375263
0.69103092, 2.33281279
0.725195408, 2.36356211
0.727550924, 2.39279795
0.726365924, 2.42977214
0.724158466, 2.42736173
0.722677886, 2.4523344
0.719575226, 2.4563272
0.718681216, 2.46829176
0.715411723, 2.47154284
0.711173832, 2.4835825
0.709779441, 2.47968102
0.708398879, 2.49067307
0.707474411, 2.49863052
0.707424223, 2.50199604
0.70721662, 2.48528624
0.708354771, 2.4776814
0.70925951, 2.47903419
0.710821986, 2.48660016
0.712367833, 2.48770642
0.714361131, 2.49169803
0.714035273, 2.48014998
0.716342449, 2.4709897
0.717161775, 2.47792697
0.716740549, 2.46910167
0.716589808, 2.46528029
0.717353106, 2.46214676
0.717326522, 2.46633649
0.717975557, 2.4651413
0.717833042, 2.46450996
0.717715919, 2.46294761
0.717654824, 2.47710156
0.71834898, 2.48434687
0.718205035, 2.48096204
0.718171835, 2.48266435
0.718254685, 2.48832464
0.718000293, 2.48976898
0.718239963, 2.49039626
0.717996478, 2.49275231
0.718630373, 2.49290061
0.717969418, 2.49826455
0.718455255, 2.50574064
0.717506349, 2.50721431
0.720451891, 2.52277875
0.716137171, 2.51767802
0.713788271, 2.53601599
0.712160349, 2.54172659
0.710332692, 2.54661036
0.709332347, 2.54333329
0.708066046, 2.54745388
0.707166135, 2.55008984
0.705645561, 2.55480075
0.704994261, 2.55545807
0.705564201, 2.5498836
0.705054939, 2.54304314
0.704831362, 2.54372525
0.704953671, 2.54219365
0.705661476, 2.54277086
0.705890894, 2.53659868
0.707375824, 2.53568077
0.708699048, 2.53635359
0.71029067, 2.53568411
0.711048543, 2.53651237
0.711801231, 2.52904034
0.712989092, 2.52673745
0.713018954, 2.52649236
0.711239994, 2.51416492
0.708554149, 2.50705838
0.708428562, 2.5077343
0.708538115, 2.50513744
0.709275305, 2.50491571
0.70924449, 2.5054009
0.709723294, 2.50552034
0.70844239, 2.49959779
0.709535301, 2.49989295
0.709038079, 2.50030088
0.709307611, 2.50019526
0.709142089, 2.50391316
0.71449399, 2.51664639
0.715202332, 2.51635313
0.715179622, 2.51839566
0.715234339, 2.53677726
0.712933362, 2.53453803
0.713378251, 2.53123331
