sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.573537409, 1.64499652
0.573769569, 1.62868655
0.572411895, 1.62672269
0.577663183, 1.63789225
0.576461375, 1.64790189
0.578347087, 1.66073728
0.575139642, 1.6436317
0.578775525, 1.65579629
0.582273304, 1.65970778
0.58247155, 1.66144729
0.583520591, 1.65857661
0.586350858, 1.66015851
0.583022416, 1.64639997
0.585131526, 1.65266752
0.584302962, 1.65327644
0.586050034, 1.64419508
0.585051775, 1.65410042
0.585698187, 1.66471815
0.583475947, 1.65136456
0.579849601, 1.64527488
0.573579192, 1.64853299
0.568194926, 1.63409281
0.571107686, 1.65972304
0.56874007, 1.66724908
0.571551561, 1.67335308
0.575021684, 1.66435099
0.575882196, 1.66030324
0.578784049, 1.6607399
0.580508232, 1.65688217
0.582438767, 1.65351975
0.581079245, 1.6501112
0.58279562, 1.65410042
0.583214104, 1.65780926
0.582381725, 1.65311778
0.58414799, 1.65622973
0.585890174, 1.66050994
0.586792409, 1.66269314
0.583462179, 1.64982355
0.582082808, 1.64454126
0.581178546, 1.64835823
0.57554388, 1.6379205
0.573559761, 1.63110101
0.57149142, 1.61857831
0.570558012, 1.61757803
0.569831371, 1.57480764
0.568032742, 1.56244981
0.566202402, 1.54907286
0.567251503, 1.54870462
0.567514956, 1.54774427
0.566270888, 1.55934262
0.566530585, 1.57038748
0.565682232, 1.58421433
