sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.605246127, 1.52775395
0.611707091, 1.73407912
0.597238183, 1.41971123
0.712836027, 1.82087028
0.614674151, 1.78385115
0.717837572, 1.86927819
0.612333477, 1.53251755
0.60674274, 1.50623178
0.70776403, 1.7863313
0.713173985, 1.82122469
0.712334275, 1.82166457
0.715918005, 1.85044599
0.715776503, 1.85269737
0.612577498, 1.77455115
0.61484009, 1.79000175
0.616682351, 1.79292929
0.615965068, 1.80917668
0.612995982, 1.80528688
0.616092741, 1.82348204
0.616176665, 1.82317722
0.617149293, 1.88098884
0.61665225, 1.85437441
0.619667113, 1.86541295
0.618993044, 1.8621242
0.724067092, 1.90463519
0.618919075, 1.85081327
0.616651297, 1.82645643
0.616320133, 1.81980062
0.62144208, 1.84834707
0.615283489, 1.49832201
0.76349026, 2.0907743
0.612747133, 1.44959342
0.609041333, 1.43222749
0.617696583, 1.75555766
0.619343221, 1.76546729
0.710980773, 1.79788625
0.616199374, 1.75141466
0.712648928, 1.81128776
0.715533972, 1.83533001
0.71412313, 1.82891917
0.720749676, 1.91384661
0.719441056, 1.89651966
0.719238639, 1.88775373
0.620178461, 1.81950009
0.619090557, 1.80563927
0.712094188, 1.80452657
0.738468885, 1.90068376
0.746468365, 1.93088925
0.752733469, 1.95377946
0.761163294, 2.04947877
0.723688006, 1.92481875
0.719304204, 1.88582993
