sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.577011347, 1.70271838
0.577647269, 1.70795572
0.576811254, 1.71321642
0.578140616, 1.71546721
0.578313589, 1.72363842
0.581362009, 1.7315222
0.582998455, 1.74006963
0.583574593, 1.74265194
0.581257343, 1.73804724
0.586829603, 1.74594498
0.587795854, 1.74522102
0.587753475, 1.73671126
0.584272265, 1.73103511
0.586190224, 1.73700607
0.588130236, 1.7362864
0.586306393, 1.73003423
0.586378038, 1.73137283
0.581962645, 1.72443092
0.579840004, 1.71957624
0.5831424, 1.73370528
0.581344664, 1.73361444
0.57814455, 1.73183417
0.578857124, 1.73850143
0.581364214, 1.75146842
0.581354201, 1.76100683
0.584554672, 1.7702533
0.58460474, 1.76663709
0.583945751, 1.76249671
0.584590137, 1.75781775
0.58607012, 1.75833106
0.589001894, 1.75206578
0.587421775, 1.73870707
0.585970938, 1.7333622
0.587165415, 1.73518193
0.585858226, 1.73675144
0.583708644, 1.74354839
0.581126928, 1.74114883
0.58105427, 1.7492677
0.578723669, 1.75166559
0.580332398, 1.75655735
0.575078845, 1.73749006
0.57629323, 1.74202275
0.574691355, 1.73376584
0.574656725, 1.7390964
0.577243745, 1.74769616
0.576253116, 1.74566221
0.575511336, 1.74680495
0.575467169, 1.74711871
0.574295342, 1.74190676
0.57654649, 1.74615836
