sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.571685433, 1.65485489
0.570028305, 1.64251876
0.572743714, 1.65063298
0.571620464, 1.63977647
0.604610264, 1.54232061
0.575832665, 1.63380599
0.576218069, 1.62226057
0.57632035, 1.62350059
0.599614024, 1.52142906
0.577947676, 1.63620234
0.577617824, 1.63492596
0.578113556, 1.63387978
0.577640772, 1.63328314
0.574752152, 1.62042379
0.607613862, 1.52254534
0.57758683, 1.62409425
0.577970982, 1.61272001
0.576881409, 1.60349286
0.575776994, 1.60033166
0.593584895, 1.60610163
0.587091327, 1.60537839
0.574353218, 1.61030638
0.573542058, 1.61614227
0.572809458, 1.62974918
0.569244385, 1.62260711
0.571522355, 1.62986946
0.573248804, 1.64522326
0.573961556, 1.64555252
0.577565491, 1.6520493
0.57837522, 1.6558907
0.577233136, 1.64589894
0.580730796, 1.65128934
0.580727398, 1.63603222
0.600494146, 1.49302328
0.597791135, 1.48498547
0.569357395, 1.57936656
0.565518856, 1.56119525
0.563870549, 1.55202854
0.562182784, 1.55073035
0.559175432, 1.5468173
0.554932415, 1.53720272
0.556474328, 1.54291689
0.555870235, 1.54124963
0.553926528, 1.54353738
0.582666814, 1.55790603
0.594581068, 1.46545303
