sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.610870242, 1.8901391
0.610830426, 1.87350214
0.611185908, 1.87012661
0.611770809, 1.76041496
0.611620724, 1.87967753
0.612037838, 1.87443471
0.610934556, 1.87452865
0.610921502, 1.87323487
0.613677621, 1.84433722
0.61465466, 1.85014522
0.613730431, 1.8551116
0.606240392, 1.85513747
0.625348091, 1.78294945
0.607808948, 1.85495925
0.610639155, 1.84952271
0.612236083, 1.84687877
0.61176312, 1.84494972
0.61156249, 1.73997617
0.609028339, 1.84611928
0.624744236, 1.82279968
0.622699678, 1.82138705
0.601490438, 1.88037443
0.599891722, 1.88480699
0.602151632, 1.85881376
0.601233721, 1.91522264
0.606840014, 1.88216162
0.607683718, 1.87010622
0.602476597, 1.87197733
0.603346407, 1.81855857
0.604521573, 1.81824136
0.605663955, 1.81923139
0.606059015, 1.82969093
0.604753137, 1.84135258
0.616127133, 1.82965267
0.623618841, 1.79539502
0.622223079, 1.78490114
0.609869063, 1.83421445
0.608507395, 1.84469998
0.625554323, 1.81476653
0.62675792, 1.82570744
0.625634432, 1.82131648
0.614209831, 1.85462606
0.61582166, 1.84932196
0.606219649, 1.85975611
0.603034139, 1.86146057
