sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.645990014, 1.7278825
0.64611429, 1.73032367
0.646455467, 1.73046601
0.645582557, 1.72829318
0.645437479, 1.72898304
0.645777822, 1.72669268
0.645946085, 1.73053503
0.645367801, 1.72577679
0.64535737, 1.72739506
0.645974994, 1.72865152
0.645659328, 1.7294172
0.645325243, 1.72650015
0.645576298, 1.72394681
0.64544183, 1.72615302
0.645597816, 1.72599673
0.64514184, 1.72504234
0.645381987, 1.72364247
0.645004272, 1.72412229
0.64483273, 1.72621512
0.645299256, 1.72465694
0.645160913, 1.7218734
0.646231353, 1.72421789
0.645753026, 1.72437167
0.645804346, 1.72443283
0.645441532, 1.72699368
0.64570564, 1.72243118
0.644935846, 1.72364783
0.645611107, 1.72254837
0.645190537, 1.72408521
0.645259976, 1.72124052
0.643738687, 1.7202425
0.64404577, 1.72199082
0.643219948, 1.71926951
0.644123137, 1.72233617
0.644622862, 1.72730517
0.644255579, 1.72551775
0.64384526, 1.72198689
0.643566191, 1.72022629
0.644390285, 1.72143769
0.644675851, 1.7243005
0.644142091, 1.71990895
0.643785238, 1.72071004
0.644396126, 1.72257328
