sep=, 
InInfraredSpace, Bounding Box, FacePoint 0, FacePoint 1, FacePoint 2, FacePoint 3, FacePoint 4, FaceRotation, FaceProperty 0, FaceProperty 1, FaceProperty 2, FaceProperty 3, FaceProperty 4, FaceProperty 5, FaceProperty 6, FaceProperty 7, 
1, 76 118 245 287, 255.716614 88.824501, 276.795593 88.8088684, 265.195496 93.7455902, 259.181152 108.847382, 272.724518 108.781319, 0.197078586 0.0052553718 -0.00344022852 0.980367601, 1, 3, 3, 1, 1, 2, 3, 1
1, 75 118 244 288, 255.579025 88.9174652, 276.721252 88.1715546, 264.681793 94.031189, 258.602417 109.217415, 272.403137 109.289597, 0.187396213 0.0201974232 -0.00682348758 0.982052982, 1, 3, 3, 2, 1, 1, 3, 1
1, 78 120 245 287, 255.253693 90.8072815, 277.414337 90.6229858, 265.481995 96.6204987, 259.79129 110.8591, 271.995361 110.696793, 0.166301981 -0.00547796162 -0.00213772058 0.986057341, 1, 3, 3, 1, 1, 1, 3, 1
1, 79 125 243 290, 256.333069 92.5358734, 277.475067 92.5585556, 265.808838 99.2858429, 258.659546 112.293282, 272.094025 112.333099, 0.122014567 -0.00689769071 -0.019060351 0.992321312, 1, 3, 3, 3, 1, 1, 3, 1
1, 81 125 245 289, 254.487 95.8041992, 275.565033 95.4677887, 262.855194 103.814957, 257.529358 115.232269, 271.958038 114.878395, 0.0511198267 0.0447919518 -0.00325604551 0.997682214, 1, 1, 3, 3, 3, 1, 3, 1
1, 84 133 241 290, 254.797211 99.845993, 275.506256 99.0430298, 264.34671 108.752953, 259.164795 118.875534, 272.555115 118.922539, -0.0244266 0.0120915184 0.0146446079 0.999521196, 1, 1, 3, 3, 3, 1, 3, 1
1, 87 132 242 286, 254.824921 103.771088, 276.130127 102.490562, 265.360931 113.201653, 259.873627 122.910706, 273.036041 123.23584, -0.08177834 -0.00969097111 0.0205462836 0.996391594, 1, 1, 3, 3, 3, 1, 3, 1
1, 92 133 245 285, 254.254181 105.399094, 275.320068 104.436172, 264.097839 115.763947, 258.008362 124.353485, 271.940002 124.838005, -0.140168414 -0.00965557247 0.0101479236 0.99002856, 1, 1, 3, 3, 3, 2, 3, 1
1, 91 137 241 287, 253.059875 105.980301, 273.585175 105.189957, 261.96347 117.547699, 257.712372 125.3256, 271.352325 125.272896, -0.146261483 0.0585190766 0.0186482519 0.98733741, 1, 2, 3, 3, 1, 1, 3, 2
1, 92 135 243 285, 251.997665 107.875381, 274.140381 106.364685, 262.158661 119.177773, 257.826202 127.885826, 270.661072 127.837372, -0.146017328 0.0415080786 0.0238895696 0.988122106, 2, 1, 3, 3, 3, 1, 3, 2
