sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.58707422, 1.20931315
0.581808984, 1.18136263
0.577343822, 1.22557962
0.581690252, 1.22567308
0.599075556, 1.24871612
0.598723948, 1.24104643
0.587882042, 1.2267952
0.593649268, 1.21844268
0.599344254, 1.23995769
0.59849894, 1.234254
0.588934779, 1.21063328
0.587893844, 1.18576884
0.585595608, 1.20556235
0.560757935, 1.13740969
0.566043913, 1.17495728
0.57114768, 1.20203805
0.568184733, 1.20230722
0.576539278, 1.23492897
0.629340589, 1.28840744
0.585598588, 1.24292696
0.644273281, 1.37930024
0.608823478, 1.25922596
0.576026201, 1.19492757
0.589109063, 1.22262454
0.585793436, 1.21714842
0.571154594, 1.18056321
0.577256918, 1.19461596
0.579786658, 1.2069633
0.577540994, 1.22011197
0.591223836, 1.22967386
0.583579719, 1.22165179
0.579437554, 1.20113683
0.580573261, 1.20470846
0.570565999, 1.16257918
0.572426736, 1.18360484
0.578710735, 1.2041049
0.575979531, 1.19796336
0.587926447, 1.24994361
0.588946998, 1.27140415
0.581960559, 1.2619307
0.591622055, 1.26669812
0.594412506, 1.26571476
0.576708913, 1.22234535
0.589296639, 1.25580084
0.58825469, 1.24149609
0.571740985, 1.2121346
0.574743569, 1.21499753
0.58811444, 1.24502981
0.585316479, 1.23026216
0.588826299, 1.23227286
0.577488601, 1.21334589
0.581589341, 1.22299004
0.582877278, 1.22291982
0.56998229, 1.18380773
0.575415432, 1.21269119
0.579512417, 1.21844423
0.576801717, 1.22998285
0.584131718, 1.24422812
0.578347266, 1.23141396
0.588953733, 1.25701749
0.616150618, 1.3414681
0.576305389, 1.21500218
0.55493331, 1.13923717
0.564631462, 1.17841375
0.563115835, 1.15979326
0.558662593, 1.15577781
0.551087737, 1.12839139
0.573109925, 1.19083941
0.626101315, 1.3323909
0.551856399, 1.11003315
0.563349903, 1.13515663
0.561087132, 1.12817574
0.561243057, 1.13360548
0.558891177, 1.1192615
0.557355642, 1.11872983
0.563203514, 1.14912355
0.571337342, 1.16918206
0.577113092, 1.19882905
0.569084764, 1.16203213
0.574480116, 1.17151964
0.589146554, 1.21079564
0.577657819, 1.16260946
0.574073911, 1.1466552
