sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.64385587, 1.73010015
0.643555939, 1.73016453
0.642981887, 1.73034978
0.643118143, 1.72773004
0.642277718, 1.72833157
0.64173609, 1.72701907
0.642688811, 1.73028219
0.642499268, 1.72820175
0.644003928, 1.73114514
0.643408358, 1.73200858
0.644917727, 1.73163056
0.644056737, 1.73041117
0.644852877, 1.73262799
0.643960536, 1.73192751
0.644324243, 1.73350632
0.644197941, 1.73398113
0.645202935, 1.73629141
0.644598961, 1.73716891
0.646960199, 1.74088693
0.648464918, 1.76580656
0.648759007, 1.78462374
0.648583114, 1.79387391
0.648287296, 1.80365789
0.648556471, 1.80779064
0.648205638, 1.81102312
0.648720443, 1.81126702
0.648690343, 1.81200445
0.649507761, 1.81349182
0.649610341, 1.78377998
0.649247229, 1.7711848
0.648952007, 1.76532745
0.649287283, 1.75829756
0.64813441, 1.75145626
0.648486555, 1.75204837
0.648219347, 1.7486968
0.648201466, 1.74758458
0.648905039, 1.74845338
0.648803532, 1.7448988
0.648892045, 1.74630988
0.649105728, 1.74521971
0.648544192, 1.74247205
0.648872375, 1.74155653
0.648898661, 1.7397778
0.649729788, 1.74037182
0.649518311, 1.74174821
0.649617195, 1.74353671
0.650245607, 1.74038887
0.650810122, 1.7434746
0.651506245, 1.7470932
0.649992704, 1.77404678
0.648751557, 1.78697193
0.648157954, 1.79565835
0.648846984, 1.80420554
0.647919118, 1.80244863
0.64766258, 1.80424869
0.646828592, 1.80393398
0.64773047, 1.80638194
0.647712469, 1.8033123
0.646692872, 1.77081156
0.647620499, 1.76508152
0.648253024, 1.75934529
0.64781332, 1.75536776
0.646027267, 1.74410987
