sep=, 
InInfraredSpace, Bounding Box, FacePoint 0, FacePoint 1, FacePoint 2, FacePoint 3, FacePoint 4, FaceRotation, FaceProperty 0, FaceProperty 1, FaceProperty 2, FaceProperty 3, FaceProperty 4, FaceProperty 5, FaceProperty 6, FaceProperty 7, 
1, 75 117 245 287, 255.509094 89.2061157, 276.107666 88.2102203, 264.545563 95.4819794, 259.579742 110.164154, 273.143585 109.288918, 0.166130438 0.03624852 0.0152749605 0.985318959, 1, 3, 3, 1, 1, 2, 1, 1
1, 75 120 241 286, 255.043427 89.6980057, 276.226074 88.7174683, 264.601685 95.7496948, 259.73291 110.040764, 272.373657 109.552818, 0.161238238 0.0166596882 0.0131124314 0.986687779, 1, 3, 3, 1, 1, 1, 3, 1
1, 75 120 241 286, 255.816116 90.1854858, 276.127411 88.9198303, 263.729462 96.1871872, 259.043121 108.734337, 272.657043 107.882202, 0.148937762 0.0692158863 0.00557490811 0.986405373, 1, 3, 3, 1, 1, 1, 3, 1
1, 77 123 243 289, 255.135651 92.3535156, 275.983521 91.0393982, 264.736938 97.9327393, 259.559052 112.353706, 272.844513 111.566124, 0.112227827 0.00404914236 0.0234856214 0.99339664, 1, 3, 3, 1, 1, 2, 3, 1
1, 79 124 242 286, 255.013565 94.1552734, 275.550873 93.3570862, 263.438293 101.616074, 259.487122 114.874405, 272.548218 113.808792, 0.0624995008 0.06052972 0.0168510396 0.996065259, 1, 3, 3, 3, 1, 1, 3, 1
1, 82 129 241 289, 255.329269 96.7424011, 275.115173 95.7478943, 264.676636 106.036095, 259.136139 117.872208, 272.861542 116.358727, 0.00231479178 0.000890184776 0.0310463794 0.999514818, 1, 3, 3, 3, 1, 1, 3, 1
1, 83 131 242 290, 254.27301 98.4228287, 275.174896 97.2865219, 263.773682 109.373947, 258.818909 118.670952, 272.297546 118.512093, -0.0592709035 0.0216795038 0.0185905378 0.997833371, 1, 3, 3, 1, 1, 1, 3, 1
1, 85 129 241 285, 254.679047 98.7528687, 274.725006 98.471756, 263.367981 110.338524, 259.387177 120.362419, 272.905029 120.699028, -0.0851136446 0.0703982636 0.00908995233 0.993839562, 1, 3, 3, 1, 1, 2, 3, 1
1, 84 131 242 289, 254.731857 99.4725876, 274.676422 99.073616, 263.509949 111.462311, 258.743195 120.852127, 272.546783 120.761467, -0.0820761845 0.0441025384 0.0117170298 0.995580852, 1, 3, 3, 1, 1, 1, 3, 1
1, 86 131 240 285, 252.794586 100.117569, 274.46698 98.9081268, 263.264648 111.464569, 258.034821 120.641533, 271.175079 120.879707, -0.0603748038 0.00839095004 0.0186920445 0.997965395, 1, 3, 3, 1, 1, 1, 3, 1
1, 84 130 240 286, 252.482162 99.8256607, 274.017731 98.1751251, 261.728943 109.502609, 257.505676 121.068832, 270.082703 120.349487, -0.0698050931 0.0352411792 0.022736609 0.99667865, 1, 3, 3, 1, 1, 2, 3, 1
1, 80 128 236 284, 251.066544 98.6361237, 272.248291 95.7420349, 259.723816 107.738251, 255.819977 119.024551, 268.944458 117.654694, -0.00822419487 0.0637830719 0.0321826413 0.997410834, 1, 3, 3, 1, 1, 1, 3, 1
1, 80 127 235 282, 251.030121 96.5915985, 270.407104 92.434433, 258.618073 105.076263, 255.226059 117.287178, 268.957764 115.476524, 0.0377398208 0.0792474449 0.0478842109 0.994988739, 1, 3, 3, 1, 1, 1, 3, 1
1, 77 125 234 282, 246.904465 95.609375, 266.921112 91.3034134, 253.056656 102.213539, 251.44072 115.774445, 264.40332 113.200745, 0.0992811769 0.193357259 0.027718462 0.97569865, 1, 1, 3, 1, 1, 1, 3, 3
1, 74 118 235 279, 243.846954 97.5015717, 261.728699 89.6418152, 245.972839 100.848221, 247.584854 115.182556, 261.252228 110.986908, 0.186686814 0.307104051 0.02656243 0.932807267, 0, 1, 0, 0, 0, 0, 0, 3
1, 76 120 233 277, 242.081482 96.107193, 255.471954 88.847641, 241.320877 101.586136, 245.404022 113.43557, 255.548157 109.063255, 0.223419875 0.332430512 0.0405364633 0.915385365, 0, 1, 0, 0, 0, 0, 0, 3
1, 75 119 228 272, 238.692673 97.585556, 251.696136 89.8683014, 238.775711 102.529358, 242.758286 114.197105, 252.01796 109.801918, 0.254789948 0.336394966 0.04971084 0.905234456, 0, 1, 0, 0, 0, 0, 0, 3
1, 77 124 223 270, 237.919434 95.7100677, 250.683838 89.16362, 236.43396 104.817307, 240.772858 116.958603, 250.764191 112.44841, 0.246784136 0.356856227 -0.00624284148 0.900950789, 0, 1, 0, 0, 0, 0, 0, 3
1, 0 0 0 0, 0 0, 0 0, 0 0, 0 0, 0 0, 0 0 0 0, 1, 1, 1, 1, 1, 1, 1, 1
1, 77 124 223 270, 236.868881 98.5830078, 249.985046 91.2427216, 236.579361 104.272476, 240.956924 116.24588, 250.055481 111.090546, 0.26207149 0.349594474 0.0487373173 0.89817971, 1, 1, 1, 1, 1, 1, 1, 1
1, 77 124 229 276, 240.935471 93.170372, 249.656021 89.9390564, 238.228165 100.289253, 243.164124 108.596825, 250.138077 105.815079, 0.285376072 0.330659509 0.0131049082 0.899473727, 0, 1, 0, 0, 0, 0, 0, 3
1, 75 119 232 276, 242.961929 94.8084793, 257.449615 88.2581558, 243.614853 100.19799, 246.200256 113.255676, 256.801697 109.136414, 0.246757358 0.326256454 0.0221511349 0.912237287, 1, 1, 1, 1, 1, 1, 1, 1
1, 70 121 232 283, 245.319321 95.0218277, 261.552094 88.6581879, 247.066711 98.2312622, 250.191223 112.034111, 261.401489 108.389084, 0.234683663 0.291153044 0.0391483679 0.92661792, 1, 1, 1, 1, 1, 1, 1, 1
1, 74 118 240 285, 249.16832 92.2854843, 266.945587 87.1944809, 253.724884 96.5389557, 253.570847 108.763863, 266.11853 105.842041, 0.223529831 0.193460256 0.0437275358 0.954303622, 0, 1, 0, 0, 0, 0, 0, 3
1, 75 118 241 284, 252.445267 91.2031631, 273.518951 87.6123657, 259.076996 94.7315674, 256.640839 110.728561, 269.382599 108.519012, 0.20475556 0.120016806 0.0204964038 0.971211135, 1, 2, 3, 1, 3, 1, 3, 2
1, 76 118 245 287, 255.62915 90.4322968, 275.772217 88.6519318, 262.73175 93.6509705, 259.430542 109.02076, 272.58313 108.160637, 0.192406252 0.100008234 0.00764252432 0.976176083, 1, 2, 3, 3, 1, 2, 3, 2
1, 75 117 247 289, 256.044464 89.756134, 279.001862 89.556633, 266.177795 95.1128082, 260.289398 109.484596, 275.01532 109.001991, 0.200722978 0.0251689032 0.00450916262 0.979314327, 1, 3, 3, 1, 1, 1, 3, 1
1, 75 117 247 290, 259.186554 88.2415619, 279.81134 89.020752, 268.141571 94.3100739, 261.509857 108.561646, 274.952057 108.79171, 0.206293523 0.023432374 -0.0247684103 0.977895916, 1, 2, 3, 1, 1, 1, 3, 2
1, 75 117 248 290, 259.704254 89.2235336, 279.847198 90.5401688, 267.547394 96.562851, 261.555756 107.488625, 274.920288 108.052078, 0.206575349 0.0411842316 -0.038064383 0.976822138, 1, 2, 3, 1, 1, 1, 3, 2
