sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.643805981, 1.72373879
0.644090235, 1.72577798
0.643768489, 1.72326612
0.643926024, 1.72547352
0.644269884, 1.72580683
0.644271612, 1.7274797
0.644011021, 1.73067486
0.644326329, 1.7292645
0.644988954, 1.73918653
0.644768357, 1.74140108
0.644789934, 1.74384749
0.644389093, 1.76459932
0.644590795, 1.77389145
0.646173775, 1.76832283
0.646458805, 1.76565301
0.646652997, 1.76132429
0.645901442, 1.75776768
0.64617008, 1.75157523
0.64696157, 1.74996173
0.645593166, 1.74503613
0.645916402, 1.74154568
0.645993352, 1.74153745
0.645886123, 1.74159598
0.64720732, 1.74238908
0.646018267, 1.7375946
0.647013485, 1.74361765
0.646952868, 1.74147999
0.646804154, 1.74283969
0.646441221, 1.74192905
0.646319687, 1.74143541
0.645431459, 1.74042988
0.645852327, 1.73959219
0.645703197, 1.73659277
0.645210505, 1.73859727
0.645878196, 1.73932815
0.645677507, 1.73843563
0.645459354, 1.73851025
