sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.588626444, 1.89816594
0.588576078, 1.89826846
0.588250756, 1.89847219
0.588638127, 1.89709353
0.588061213, 1.89706612
0.587713599, 1.89667428
0.587687016, 1.89738619
0.58771199, 1.89705551
0.587915778, 1.90031409
0.586473465, 1.89964616
0.585126758, 1.89727402
0.583198249, 1.89785922
0.582359314, 1.89901376
0.58309865, 1.89951849
0.584735513, 1.90202665
0.584702134, 1.9030571
0.584216297, 1.90493274
0.583636343, 1.90263236
0.583647251, 1.89715815
0.583257139, 1.89606953
0.584791541, 1.89249742
0.58411634, 1.8920083
0.584693015, 1.89260232
0.584708154, 1.89026153
0.585266471, 1.88778043
0.584184766, 1.8912456
0.584840596, 1.88771296
0.586121261, 1.88657188
0.586969435, 1.88576412
0.587772191, 1.88823748
0.588966548, 1.88822365
0.589999199, 1.88861048
0.591409743, 1.90249467
0.589913964, 1.91557264
0.589865148, 1.92181993
0.590346694, 1.92356634
0.58918488, 1.92448294
0.589994371, 1.92359984
0.591146946, 1.92603445
0.589448571, 1.93251181
0.588472307, 1.91673827
0.588298738, 1.90935409
