sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.641111672, 1.73170662
0.641190588, 1.7271409
0.641827166, 1.73141575
0.642407656, 1.73406839
0.641984582, 1.73160994
0.640904367, 1.725214
0.64126569, 1.72867095
0.641635656, 1.73037124
0.642484367, 1.73335242
0.642356694, 1.73454142
0.643475533, 1.73994768
0.643478394, 1.73829007
0.645419419, 1.742957
0.64572525, 1.74121106
0.646059752, 1.74099004
0.645936191, 1.74099779
0.644855082, 1.73614371
0.647044778, 1.74358428
0.64764744, 1.74713647
0.646980226, 1.74487293
0.646808565, 1.74529684
0.647097409, 1.74509251
0.647818148, 1.7472285
0.648019731, 1.74752641
0.645785749, 1.7365911
0.64548105, 1.73634648
0.646228015, 1.73976862
0.646824121, 1.73916769
0.646584213, 1.73888063
