sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.581355035, 1.83156538
0.584051609, 1.58755469
0.585298538, 1.82833946
0.585686386, 1.64035904
0.584390938, 1.83080029
0.585023046, 1.65989828
0.583034277, 1.75070393
0.582187891, 1.74876714
0.580104172, 1.74793386
0.579343259, 1.75010073
0.57854867, 1.53265333
0.575830162, 1.75530207
0.57542479, 1.82716501
0.575953186, 1.75723422
0.575806022, 1.88688028
0.577681839, 1.72313678
0.577518582, 1.5767045
0.579832673, 1.57934093
0.577405453, 1.74303186
0.576491773, 1.56513846
0.573862135, 1.79976869
0.572263777, 1.82836759
0.571643531, 1.79335356
0.569575369, 1.68615544
0.567604303, 1.79733253
0.566957235, 1.5642103
0.5679245, 1.59847784
0.568418264, 1.66287982
0.569558859, 1.86095715
0.571482956, 1.85391676
0.574690938, 1.76105952
0.577799857, 1.77174175
0.581405699, 1.78236318
0.580785155, 1.78849781
0.580235183, 1.77941239
0.581297338, 1.78075302
0.579911411, 1.77781808
0.579200566, 1.77618635
0.578683257, 1.74143434
0.580093801, 1.72728348
0.57492435, 1.71154416
0.572678983, 1.84573066
0.568200588, 1.48561072
0.564076185, 1.69524837
0.56071943, 1.66337836
