sep=, 
Hand-Neck Distance (m), Elbow Angle (rad)
0.529637098, 1.37674522
0.529894948, 1.4097079
0.526489913, 1.39393008
0.527740061, 1.56537092
0.528388619, 1.56877351
0.527546525, 1.55690575
0.526818991, 1.43288779
0.524490476, 1.56987882
0.513256669, 1.62846911
0.513430655, 1.67419195
0.513732314, 1.75714266
0.512445271, 1.7833221
0.510680318, 1.76059759
0.510785282, 1.76068079
0.508479059, 1.72104943
0.506009817, 1.69812143
0.507213056, 1.67618668
0.507891178, 1.67237628
0.509636819, 1.67615032
0.508541048, 1.67836666
0.509423077, 1.69107199
0.53382045, 1.64670241
0.513643563, 1.71384823
0.514921546, 1.72648299
0.515905142, 1.73279703
0.516634047, 1.73218834
0.521944463, 1.68826962
0.523066223, 1.71216428
0.529260516, 1.71147883
0.52947408, 1.71358752
0.538214087, 1.70885348
0.525719464, 1.72524691
0.527705371, 1.37076712
0.527388155, 1.71849287
0.707218766, 1.71225882
